Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,36.0,37.0,106.0,118.0
1,106.0,42.0,37.0,36.0
2,32.0,31.0,40.0,35.0
3,40.0,38.0,110.99999999999999,115.0
4,41.0,37.0,38.0,104.0
5,117.0,41.0,40.0,104.0
6,43.0,36.0,109.0,38.0
7,47.0,37.0,112.0,108.0
8,121.0,112.0,43.0,39.0
9,42.0,37.0,103.0,103.0
10,121.0,107.0,91.0,35.0
11,103.0,107.0,110.00000000000001,42.0
12,121.0,123.0,42.0,119.0
13,122.0,37.0,41.0,35.0
14,127.0,42.0,40.0,41.0
15,43.0,39.0,124.99999999999999,33.0
16,37.0,42.0,110.00000000000001,36.0
17,40.0,47.0,38.0,33.0
18,126.0,38.0,41.0,43.0
