Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,-599.6494674899977,-572.6300378459673,-574.5207589860786,-557.6607351480598
1,-589.8547538492008,-566.119150121113,-562.6406705454748,-549.4713561708761
2,-568.6259726046801,-567.1251701891294,-569.8494035738969,-568.9124997263739
3,-554.3995602328275,-568.5107563675095,-566.4347164062946,-570.0002664532001
4,-558.9275644218117,-562.5616693713097,-552.9178331749249,-557.7297103105417
5,-574.8382403615436,-566.2945266008171,-566.0011808260997,-560.0141612015857
6,-553.4721554839524,-570.8688475245912,-561.6524562017271,-577.03291305532
7,-564.8134503654027,-568.9758580019823,-569.5944879249666,-563.5564926130909
8,-551.1694377213163,-564.8493183328601,-555.9879629509721,-563.954677970259
9,-554.3030173442817,-572.199176511116,-552.2180730614256,-564.9072131342314
10,-551.9208360019643,-566.0236817788914,-563.785669321754,-567.3793870732769
11,-561.2189192773794,-564.1148296934341,-549.8003002653082,-566.081441811077
12,-550.7339475239696,-571.2516629167703,-566.0382581680734,-541.735146892864
13,-554.2944464265829,-554.388961527806,-559.0523393805547,-545.232607152451
14,-560.0731902463131,-578.6732258532453,-554.6757604031765,-570.7794060204812
15,-550.8185228778154,-567.265447624947,-572.4706409892354,-553.3889880087447
16,-547.1504161315352,-576.212010599938,-550.644850193836,-564.8493183328601
17,-563.6864668953966,-547.6626946354286,-550.0789206988627,-563.8860912752054
18,-558.3479162253336,-556.3841113852867,-573.6527887827446,-563.9984737789515
19,-541.5551184916478,-557.6607351480598,-562.8401262310487,-568.3524539961564
20,-555.3290267642035,-567.383934253537,-562.8467633095727,-555.9348594102833
21,-553.0325753850456,-554.4294973952753,-561.70747017656,-563.9019210688883
22,-550.9301043996343,-578.2935537835183,-564.8510090719669,-555.2447225510132
23,-563.714244719361,-582.8871349666535,-561.5420168617727,-566.2560162200809
24,-548.2814160094578,-554.2944464265829,-558.1903351312444,-548.6461288690522
25,-564.7843525950768,-563.6110553047292,-546.1241368600753,-563.59068950915
26,-562.3830095973692,-564.8661072126006,-570.6438148738015,-554.4060980450224
27,-544.9560778502668,-569.6991454455714,-552.8800948858374,-551.7862297310973
28,-556.7739436351641,-548.560492871786,-567.3907412008481,-559.4275476883915
29,-571.3210182502139,-559.9677623421389,-572.3755462783581,-556.9496056685596
30,-554.274208696869,-570.0743312218169,-552.0778928440849,-570.9402385562845
31,-543.9049725865119,-556.7045733498486,-548.4631242236546,-576.0895611500782
32,-558.8005946611024,-557.6599320617734,-553.0095179771401,-550.7341407351437
33,-542.6023758379083,-573.6533042146586,-555.3541364217633,-544.9251388898542
34,-552.1488685679077,-557.7081412118343,-563.5626271610603,-564.9402771424063
35,-559.1601178923117,-579.4872350532004,-561.3938405937047,-558.8436765628693
36,-541.7993212663753,-560.4881701234699,-559.0489617770232,-564.2096124550008
37,-552.5094558663268,-560.1852976729631,-547.5724659429202,-540.397951089315
