Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,0.1345550602608552,0.14825821363711408,0.18491002146277036,0.1830939408948324
1,0.15453194650817237,0.1484375,0.16047548291233285,0.19217434373452205
2,0.16245666171371967,0.14611193660227836,0.18771669143140168,0.1984480766055803
3,0.1672445104837378,0.1593197952781905,0.17880138682516097,0.1796875
4,0.16972098398547136,0.1748390292223873,0.19118375433382861,0.18408453029552585
5,0.1672445104837378,0.1740135380551428,0.19366022783556217,0.20323592537559848
6,0.1816080567937923,0.1746739309889384,0.18705629849760608,0.1811127620934456
7,0.17847119035826317,0.1725276539541027,0.1895327719993396,0.197292388971438
8,0.17038137691926697,0.1640625,0.19366022783556217,0.1640625
9,0.18491002146277036,0.1640625,0.1796875,0.171875
10,0.1796875,0.1484375,0.1885421825986462,0.1796875
11,0.18441472676242365,0.19200924550107315,0.18540531616311706,0.19134885256727752
12,0.1796875,0.1726927521875516,0.19217434373452205,0.17582961862308075
13,0.18524021792966816,0.1811127620934456,0.18474492322932146,0.1910186561003797
14,0.18507511969621926,0.18045236915965,0.1827637444279346,0.18606570909691267
15,0.1900280666996863,0.1726927521875516,0.18342413736173022,0.19498101370315338
16,0.1814429585603434,0.17582961862308075,0.1796875,0.1825986461944857
17,0.19580650487039788,0.17814099389136537,0.18689120026415718,0.1875
18,0.18557041439656596,0.18524021792966816,0.1895327719993396,0.1953125
19,0.1657586263826977,0.18590061086346377,0.18672610203070827,0.18738649496450388
20,0.17219745748720489,0.17649001155687635,0.1817731550272412,0.18689120026415718
21,0.17698530625722306,0.1898629684662374,0.1882119861317484,0.18656100379725937
22,0.19432062076935777,0.17698530625722306,0.18606570909691267,0.19382532606901107
23,0.1967970942710913,0.1883770843651973,0.18557041439656596,0.171875
24,0.1796875,0.17715040449067196,0.18457982499587255,0.1875
25,0.17995707445930328,0.1885421825986462,0.19316493313521546,0.19465081723625557
26,0.18738649496450388,0.1809476638599967,0.1875,0.18639590556381047
27,0.182103351494139,0.1640625,0.1822684497275879,0.1903582631665841
28,0.19167904903417535,0.19465081723625557,0.19399042430245997,0.1953125
29,0.18474492322932146,0.19233944196797095,0.19316493313521546,0.1890374772989929
30,0.1640625,0.18705629849760608,0.1825986461944857,0.19514611193660228
31,0.18639590556381047,0.18722139673105498,0.1910186561003797,0.17764569919101866
32,0.19366022783556217,0.1971272907379891,0.1822684497275879,0.1882119861317484
33,0.18755159319795278,0.18375433382862805,0.188872379065544,0.1910186561003797
34,0.18557041439656596,0.1898629684662374,0.20075945187386496,0.18391943206207695
35,0.1640625,0.17186726102030708,0.1976225854383358,0.19399042430245997
36,0.1896978702327885,0.1811127620934456,0.1802872709262011,0.19266963843486876
37,0.1961367013372957,0.18557041439656596,0.1875,0.1898629684662374
38,0.1900280666996863,0.17682020802377416,0.18408453029552585,0.1895327719993396
39,0.1802872709262011,0.1893676737658907,0.1984480766055803,0.18656100379725937
40,0.197292388971438,0.17649001155687635,0.1908535578669308,0.1903582631665841
41,0.1903582631665841,0.17863628859171207,0.19547630840350008,0.1819382532606901
42,0.17615981508997855,0.18524021792966816,0.1882119861317484,0.18738649496450388
43,0.19382532606901107,0.18524021792966816,0.18507511969621926,0.18590061086346377
44,0.1885421825986462,0.1890374772989929,0.1822684497275879,0.1796875
45,0.1974574872048869,0.1890374772989929,0.18771669143140168,0.16955588575202246
46,0.1903582631665841,0.18689120026415718,0.19415552253590887,0.18771669143140168
47,0.19943866600627375,0.1885421825986462,0.18755159319795278,0.17698530625722306
48,0.18557041439656596,0.1750041274558362,0.182103351494139,0.18540531616311706
49,0.1796875,0.1882119861317484,0.1750041274558362,0.18491002146277036
50,0.18424962852897475,0.18441472676242365,0.19250454020141985,0.1896978702327885
51,0.18672610203070827,0.1827637444279346,0.18771669143140168,0.18672610203070827
52,0.18639590556381047,0.18491002146277036,0.19399042430245997,0.18441472676242365
53,0.18656100379725937,0.18573551263001487,0.1908535578669308,0.1887072808320951
54,0.2045567112431897,0.1903582631665841,0.198943371305927,0.18623080733036157
55,0.1796875,0.1738484398216939,0.1829288426613835,0.18705629849760608
56,0.18722139673105498,0.18788178966485058,0.18573551263001487,0.17863628859171207
57,0.19167904903417535,0.1733531451213472,0.18689120026415718,0.1814429585603434
58,0.19547630840350008,0.18375433382862805,0.17830609212481427,0.1796875
59,0.19531121017005118,0.1824335479610368,0.1811127620934456,0.1875
60,0.171875,0.18573551263001487,0.18689120026415718,0.1796875
61,0.18491002146277036,0.17203235925375598,0.19118375433382861,0.1971272907379891
62,0.19299983490176656,0.17863628859171207,0.1898629684662374,0.1982829783721314
63,0.1830939408948324,0.18755159319795278,0.1987782730724781,0.19316493313521546
64,0.1901931649331352,0.17814099389136537,0.1822684497275879,0.1822684497275879
65,0.17896648505860988,0.1895327719993396,0.17748060095756976,0.19415552253590887
66,0.17153706455340928,0.1796875,0.18573551263001487,0.18491002146277036
67,0.19415552253590887,0.19316493313521546,0.18656100379725937,0.1875
68,0.190523361400033,0.17715040449067196,0.18491002146277036,0.18639590556381047
69,0.19200924550107315,0.19151395080072645,0.18524021792966816,0.1890374772989929
70,0.18722139673105498,0.1640625,0.1827637444279346,0.19283473666831766
71,0.19976886247317155,0.1796875,0.19993396070662045,0.1875
72,0.1880468878982995,0.1875,0.1824335479610368,0.19415552253590887
73,0.18672610203070827,0.18491002146277036,0.19382532606901107,0.15625
74,0.19266963843486876,0.18689120026415718,0.1885421825986462,0.18672610203070827
75,0.17995707445930328,0.1824335479610368,0.19200924550107315,0.1806174673930989
76,0.18573551263001487,0.1802872709262011,0.19118375433382861,0.17715040449067196
77,0.1830939408948324,0.19233944196797095,0.1731880468878983,0.18656100379725937
78,0.19200924550107315,0.1887072808320951,0.171875,0.18441472676242365
79,0.1976225854383358,0.1806174673930989,0.18491002146277036,0.1895327719993396
80,0.18507511969621926,0.18507511969621926,0.19118375433382861,0.1723625557206538
81,0.1892025755324418,0.18441472676242365,0.1896978702327885,0.1953125
82,0.1822684497275879,0.18540531616311706,0.1910186561003797,0.1908535578669308
83,0.1901931649331352,0.1875,0.182103351494139,0.1963017995707446
84,0.18507511969621926,0.17104176985306258,0.17880138682516097,0.19316493313521546
85,0.1910186561003797,0.1816080567937923,0.1892025755324418,0.19366022783556217
86,0.19233944196797095,0.16856529635132905,0.18457982499587255,0.19333003136866436
87,0.19333003136866436,0.18491002146277036,0.18672610203070827,0.1908535578669308
88,0.18424962852897475,0.1819382532606901,0.1953125,0.19283473666831766
