Time(Iteration),UCB1,egreedy_0.1,IMFB
0,0.9005720974308613,0.902993019475345,0.9244893622511319
1,0.8367431756858972,0.8698583960831754,0.9240954333900498
2,0.929738466854777,0.9195105082269204,0.9167069651945182
3,0.9060621836894428,0.9120368641724584,0.9184141757724137
4,0.9051158892567109,0.91816449186162,0.9266971043243634
5,0.9321799555679007,0.9231479752835696,0.9179669455942047
6,0.9351448444952413,0.9084952737137737,0.9330063410100384
7,0.9219351995624587,0.9171211571571753,0.9202714243720841
8,0.9406725983671128,0.9227166823762623,0.9234909301750216
9,0.9064413389533716,0.9028719468110027,0.941381376868898
10,0.932562880122884,0.9209283687975557,0.9415705244475207
11,0.929649825271857,0.9037307633345627,0.9326512181387392
12,0.912742176950254,0.8976216785336093,0.9269673549037971
13,0.9422998696179457,0.9257580449066758,0.9227977853770732
14,0.9379208894110243,0.9082904924313141,0.931446841106421
15,0.9181728905504126,0.9047291954106731,0.9225846054058211
16,0.9297990031869482,0.8989642291749199,0.9165456192995797
17,0.9273572109067599,0.9233455215509849,0.9285630551798914
18,0.9100791095770855,0.9313295377331331,0.921718250300152
19,0.9294366453006047,0.9237443833768699,0.9373210155937342
20,0.9215085360528894,0.9184176414964035,0.9113729882990076
21,0.9156902685000093,0.9255205289757293,0.9107403798332304
22,0.9146918364238991,0.9273053768304461,0.9124684606468305
23,0.9240337333841302,0.9161421280759565,0.9041524938793291
24,0.9439271408687786,0.9223059561375948,0.9045765517715921
25,0.9227166823762623,0.8944276723641145,0.9338399614672206
26,0.925432190959874,0.9133226477726525,0.9184104064813592
27,0.9295336855723175,0.9146762027200621,0.9040169511848981
28,0.9321072512558823,0.9232122809067953,0.9414540811809163
29,0.9245864025228447,0.938343783629539,0.9483266877443399
30,0.9343028253492666,0.9115340306268812,0.9131772391486158
31,0.9072109573543927,0.9400521578811828,0.9331989543126509
32,0.9327155237619649,0.907863828921745,0.9143135412666538
33,0.9049342802601974,0.9192561949183885,0.9209805064409342
34,0.921664948983025,0.9260560971697936,0.921527939047781
35,0.9091446795571361,0.9152274046179634,0.9249160257607011
36,0.9096318793988765,0.8837721901200051,0.9315195454184393
37,0.9206181485545907,0.9423242055776401,0.9307099573538868
38,0.9412808708731955,0.926439021724777,0.9188176669960368
39,0.9124441246871362,0.932618787057317,0.9490236018333427
40,0.9376628068114379,0.9242799515709342,0.9397457069292725
41,0.9393749503541363,0.9193010975467228,0.9356404430257743
42,0.9174435453799875,0.9296947279001913,0.9311971571956272
43,0.9327566570992447,0.9240059317004461,0.9003817861784904
44,0.9334086685599132,0.918011848222539,0.9129116179669202
45,0.9330017116123004,0.9050431849446926,0.9302181281144084
46,0.9372798822564545,0.9027311675847041,0.923917290117526
47,0.9161907999953453,0.9132172088121471,0.9281473959764208
48,0.9216455459881335,0.9306569596038248,0.9217703879435306
49,0.9321037855318925,0.8987994175559917,0.9287800044421981
50,0.9132088101233545,0.903646194609762,0.9252552113610986
51,0.9287316360898741,0.9325834467915238,0.92746641915832
