Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,-575.7743576766816,-593.4161175640066,-557.6615177726369,-562.287306652131
1,-594.9275086325855,-597.0124331895536,-550.5900106521489,-567.2407397261086
2,-558.9145987995621,-582.2579640866877,-569.756044542663,-575.746133444812
3,-560.1781280492061,-563.5289308025451,-572.392566414449,-581.938311193584
4,-549.8199201698716,-577.0713679306413,-574.9219714218658,-567.1368995700998
5,-542.6092040597889,-568.4193168537571,-569.989190328529,-561.2756718043482
6,-562.4800301320624,-558.8162069944268,-567.1819039407193,-573.3190614261163
7,-561.1511781813387,-562.4532359094148,-568.3217534636505,-569.667421167759
8,-552.4895034819451,-573.2817160302664,-572.0450010539629,-550.7486385478613
9,-549.6486584581486,-565.2366114912387,-556.5398123257056,-559.0603309950574
10,-550.621827117875,-549.4507871791179,-549.7277498820979,-543.8321266879948
11,-552.6776975823198,-569.3758705927048,-550.8154238073226,-549.412386617617
12,-548.4552807630628,-557.6103364463977,-554.424187563737,-568.3394688963016
13,-565.376899402815,-564.3237461647818,-558.8775633790826,-561.5850787453418
14,-552.0518222569881,-560.3216858700782,-554.200829160067,-550.6332070525235
15,-554.8765528912842,-546.0479647099863,-567.6987191237121,-572.0551723417038
16,-561.1983524211273,-570.9450211408792,-547.1893698792367,-573.721325566072
17,-561.2661744506393,-557.6754607435248,-564.8458578292896,-582.2368365666479
18,-548.3866694310398,-570.856902902071,-566.338140722265,-551.7467593258314
19,-549.5814123985067,-568.5063193818348,-557.9226523282449,-558.9591221147639
20,-561.378392884477,-574.5802310899896,-556.4637637119401,-557.8382583956377
21,-541.5869360472085,-571.600712866225,-567.4785383381862,-564.8959417720575
22,-548.2491942555342,-563.6159515556915,-544.9499130255292,-554.244800199063
23,-544.9435292161126,-561.6066367896294,-558.1790512803002,-552.0815890292354
24,-552.0705818229699,-561.2852970703098,-543.9661014935816,-562.5442995226562
25,-556.5211673898,-558.3856534503115,-556.5658634165311,-565.1991256175279
26,-539.2683738093012,-559.104389923375,-566.0684944787376,-550.7341407351437
27,-549.44363162942,-554.1383437980602,-583.5416275528306,-551.2256977289478
28,-548.3384745934243,-563.6636256545654,-561.5257953599502,-558.9205301853556
29,-548.6022325548423,-578.1696559717207,-543.9577353038097,-553.0570426425404
30,-574.7711316112051,-550.0094422488179,-580.0719723045684,-567.339161806996
31,-555.3825326204019,-578.4321440626376,-559.3835311379896,-556.7987471227041
32,-558.8009066069104,-564.8245689805195,-567.5826337356114,-554.1175607065843
33,-555.6088807507674,-566.8831397282294,-561.9682289757316,-543.8061283479585
34,-550.6120599942535,-557.8426001421019,-558.0318090431787,-553.0030579621201
35,-545.9950542200354,-563.9907281034506,-551.7288792715499,-564.676849668942
36,-549.7758493638705,-562.4270494908592,-561.2108260800934,-550.7673968146703
37,-547.2354538167522,-563.5498592374437,-544.0754333853164,-538.1327319246294
38,-555.4361991514508,-559.1106798852911,-568.8530226837217,-571.2880811712541
39,-541.4598118454916,-575.5461201858054,-544.1517357105498,-555.4385358342769
40,-550.5933263466183,-562.6753939019188,-556.8606759783713,-557.9455952593175
41,-563.6338686054381,-557.1105381822049,-557.0483603127385,-559.1584538794627
42,-540.2868178100192,-551.6927114684358,-565.1196789260478,-557.7108167881331
43,-553.1089287944675,-565.2852736737318,-557.9512791154907,-536.1054894774186
44,-554.2367203923498,-553.1094905178477,-564.8137974086982,-544.9870763639326
45,-547.755902606535,-564.7556054114627,-557.1989690814263,-567.422888454066
46,-548.3126380324586,-559.0971675893246,-565.9355792065028,-558.9164469367672
47,-549.7831809338886,-543.7027526214213,-556.5891788856821,-561.4023373442606
48,-550.6342030183176,-561.3634649954611,-561.6187825156788,-551.7429234164895
49,-556.7656570590273,-563.0824535556357,-561.776531123453,-551.2056300487056
50,-550.5357161992182,-562.9152575456806,-570.4393716920378,-567.276501335029
51,-562.4760625538606,-568.4862760771435,-558.2975524556634,-568.4522248873462
52,-560.3760821182542,-567.3348355598998,-556.8732522591376,-561.2200905131238
53,-551.7862297310973,-574.6193113308393,-560.1709858225314,-566.5959817428368
54,-556.4322158826478,-553.3634388632704,-545.4150862099203,-561.2338020842399
55,-550.9199384733922,-547.2120462845243,-551.7960658081234,-557.800829010114
56,-561.2864238339502,-551.8929057503583,-587.8296917212025,-557.9557423919216
57,-551.7840834537346,-563.8432934753038,-550.7114864670175,-546.022172775432
58,-539.1815399412706,-566.2298050827762,-547.164295503346,-556.8048659907105
59,-558.8266368711286,-561.2287274923212,-556.8181531221746,-557.6615177726369
60,-543.1034170366329,-552.2428401398107,-567.4318334624238,-551.9249229805974
61,-558.8330499275409,-569.7176370816435,-573.8668639838031,-557.6195993000493
62,-558.1790512803002,-574.7875869361757,-566.0779709203681,-562.3756254623055
63,-556.6349448420431,-542.5894676652015,-548.8111468390566,-560.2963344785718
64,-556.632786445869,-570.050346368164,-568.8756835863223,-551.9407671315794
65,-552.547449692953,-568.5952724200417,-561.5481296987726,-549.7206672598836
66,-555.4871253617738,-566.0144480295849,-554.1499570825147,-560.4026013074047
67,-545.3152322109297,-569.5356108101156,-563.520190484477,-568.3917787002039
68,-550.7334525845628,-566.2379476925927,-544.1502869537472,-552.0141633259689
69,-564.925438275251,-554.137259113584,-556.5088726548202,-555.3089056642193
70,-559.8614521873319,-560.1790747922523,-549.7061693465071,-572.2744905545188
71,-550.7328147224197,-562.6080082319222,-558.9848348239839,-566.210489747054
72,-547.3825303732292,-574.9136608496785,-568.7033917728854,-566.512275507651
73,-549.7209206414942,-551.7813815382418,-559.3719024277137,-551.2804922619619
74,-550.7381295378663,-567.2072946913136,-550.792706001564,-582.1208333947322
75,-556.376608162671,-573.0121298636282,-559.0677031514659,-557.9047204515869
76,-553.7798483657008,-557.6235291679137,-571.160245006988,-555.533633400317
77,-547.7163092055265,-567.1515821812824,-552.0593940835128,-554.2844980348066
78,-540.5173075325241,-555.3018195757543,-554.3380539867696,-564.8175925928857
79,-562.7349976905597,-570.4760828721576,-561.5087236219294,-550.8439065363889
80,-555.2556510445115,-547.1755803954214,-564.2283270365243,-563.1391282885116
81,-561.0971662902916,-555.5013262658296,-555.6217045985168,-562.4889498606169
82,-546.8590627462685,-550.7306971588832,-566.8617791863943,-563.7406254144623
83,-561.6629706713614,-564.8619814740892,-548.8928337964554,-567.7590297709593
84,-563.8788143994657,-567.2657695835727,-548.2814160094578,-566.147815575268
85,-551.9205808179827,-561.6151487010334,-561.3713240559513,-554.0573391336117
86,-548.6099427256913,-566.4601834321672,-561.950672761402,-560.1768684244653
87,-544.0932434326435,-554.1979924513447,-565.9772363663161,-559.0075835788252
88,-566.2151225964407,-554.1494714597759,-569.2092877651295,-555.7011308450221
89,-558.8250749514685,-567.183484552825,-551.3841708009204,-557.7451838553095
90,-565.5203802628268,-562.4065218086862,-546.082307449459,-557.1108683540609
91,-561.3893216050961,-562.3792113218606,-559.4511822001077,-569.8314956242652
92,-553.576330882446,-569.041029685978,-571.1977537250257,-556.6416201997282
93,-553.3956869244853,-567.1520640610764,-543.9577353038097,-551.8258469584888
