Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,41.0,39.0,0,45.0
1,39.0,41.0,0,38.0
2,44.0,46.0,0,0
3,0,46.0,0,0
4,52.0,0,48.0,0
5,48.0,45.0,41.0,45.0
6,0,37.0,46.0,43.0
7,46.0,42.0,47.0,0
8,41.0,0,50.0,44.0
9,45.0,0,0,0
10,46.0,0,0,0
11,47.0,42.0,38.0,0
12,0,40.0,38.0,52.0
13,51.0,0,0,45.0
14,46.0,44.0,45.0,0
15,47.0,35.0,44.0,0
16,47.0,0,43.0,47.0
17,44.0,0,0,0
18,42.0,0,0,45.0
19,51.0,44.0,0,0
20,50.0,38.0,49.0,37.0
21,50.0,42.0,47.0,50.0
22,45.0,48.0,46.0,0
23,50.0,36.0,40.0,0
24,47.0,46.0,44.0,51.0
25,43.0,40.0,0,0
26,44.0,46.0,43.0,37.0
27,49.0,48.0,47.0,0
28,48.0,46.0,47.0,0
29,0,46.0,47.0,0
30,52.0,0,52.0,0
31,48.0,41.0,44.0,46.0
32,53.0,42.0,47.0,38.0
33,0,0,41.0,0
34,45.0,0,0,47.0
35,46.0,0,39.0,0
36,49.0,45.0,38.0,43.0
37,48.0,42.0,51.0,0
38,45.0,0,42.0,0
39,38.0,46.0,0,36.0
40,42.0,0,42.0,0
41,0,43.0,42.0,0
42,48.0,0,0,41.0
43,44.0,44.0,0,44.0
44,51.0,39.0,43.0,45.0
45,52.0,0,52.0,0
46,0,0,49.0,42.0
47,44.0,0,41.0,39.0
48,0,37.0,40.0,41.0
49,51.0,0,43.0,33.0
50,43.0,42.0,0,45.0
51,44.0,42.0,0,38.0
52,48.0,0,38.0,41.0
53,46.0,0,0,39.0
54,44.0,0,0,0
55,0,43.0,0,42.0
56,43.0,42.0,0,0
57,40.0,39.0,43.0,0
58,45.0,50.0,0,0
59,48.0,0,40.0,42.0
60,48.0,0,42.0,39.0
61,51.0,40.0,42.0,49.0
62,45.0,41.0,39.0,0
63,41.0,0,45.0,50.0
64,50.0,49.0,0,43.0
65,0,39.0,39.0,42.0
66,43.0,0,0,43.0
67,40.0,43.0,34.0,43.0
68,0,44.0,0,44.0
69,44.0,42.0,43.0,38.0
70,41.0,49.0,43.0,48.0
71,0,0,39.0,0
72,47.0,40.0,0,39.0
73,39.0,0,0,44.0
74,50.0,35.0,46.0,46.0
75,39.0,0,0,46.0
76,47.0,0,0,43.0
77,47.0,0,0,48.0
78,0,54.0,0,0
79,53.0,0,47.0,0
80,0,47.0,45.0,0
81,41.0,47.0,42.0,41.0
82,47.0,0,44.0,41.0
83,48.0,42.0,43.0,0
84,51.0,43.0,0,43.0
85,0,46.0,40.0,44.0
86,46.0,41.0,0,0
87,56.0,0,37.0,0
88,39.0,0,0,0
89,37.0,0,0,0
90,46.0,0,42.0,0
91,53.0,43.0,0,37.0
92,46.0,0,46.0,36.0
93,53.0,44.0,43.0,44.0
94,0,45.0,0,0
95,43.0,52.0,42.0,41.0
96,50.0,47.0,0,47.0
97,51.0,42.0,40.0,46.0
98,0,0,40.0,36.0
99,0,39.0,46.0,0
100,41.0,0,0,43.0
101,0,43.0,41.0,39.0
102,43.0,0,45.0,0
103,48.0,0,45.0,45.0
104,47.0,49.0,0,0
105,38.0,40.0,41.0,0
106,47.0,0,38.0,35.0
107,0,0,0,0
108,44.0,55.0,45.0,0
109,44.0,0,46.0,0
110,44.0,37.0,0,0
111,48.0,0,38.0,44.0
112,0,43.0,0,0
113,43.0,51.0,42.0,0
114,39.0,51.0,0,0
115,43.0,0,40.0,0
116,41.0,40.0,0,42.0
117,44.0,42.0,43.0,0
118,42.0,0,48.0,0
119,43.0,41.0,50.0,47.0
120,52.0,41.0,0,48.0
121,43.0,40.0,0,40.0
122,46.0,41.0,48.0,46.0
123,0,44.0,0,43.0
124,43.0,45.0,0,0
125,44.0,43.0,39.0,0
126,41.0,39.0,38.0,46.0
127,45.0,42.0,45.0,0
128,42.0,49.0,42.0,41.0
129,50.0,43.0,50.0,41.0
130,0,45.0,46.0,49.0
131,50.0,35.0,43.0,45.0
132,49.0,44.0,45.0,0
133,46.0,0,0,0
134,0,0,44.0,42.0
135,45.0,44.0,47.0,0
136,46.0,54.0,39.0,44.0
137,49.0,49.0,0,0
138,44.0,38.0,0,51.0
139,49.0,0,0,40.0
140,46.0,34.0,41.0,0
141,44.0,38.0,39.0,0
142,0,49.0,47.0,42.0
143,45.0,41.0,37.0,0
144,0,0,0,43.0
145,50.0,38.0,0,40.0
146,47.0,50.0,39.0,40.0
147,43.0,0,0,44.0
148,41.0,51.0,38.0,42.0
149,0,41.0,44.0,44.0
150,44.0,41.0,0,43.0
151,45.0,41.0,43.0,0
152,43.0,43.0,0,0
153,44.0,0,42.0,48.0
154,43.0,42.0,0,41.0
155,47.0,0,0,0
156,44.0,44.0,41.0,0
157,0,45.0,51.0,41.0
158,49.0,0,0,45.0
159,43.0,0,0,37.0
160,45.0,0,0,0
161,49.0,47.0,45.0,40.0
162,0,42.0,0,42.0
163,47.0,49.0,41.0,51.0
164,46.0,0,44.0,39.0
165,45.0,0,38.0,47.0
166,42.0,40.0,0,43.0
167,52.0,39.0,0,0
168,54.0,0,45.0,37.0
169,43.0,0,0,0
170,0,46.0,42.0,39.0
171,39.0,36.0,40.0,0
172,0,38.0,0,0
173,47.0,0,39.0,44.0
174,56.0,43.0,38.0,0
175,52.0,0,0,45.0
176,49.0,0,0,41.0
177,41.0,36.0,0,41.0
178,45.0,0,47.0,38.0
179,54.0,40.0,44.0,0
180,42.0,41.0,0,44.0
181,41.0,0,46.0,42.0
182,0,44.0,0,0
183,46.0,43.0,49.0,0
184,46.0,38.0,0,35.0
185,47.0,44.0,39.0,0
186,0,40.0,46.0,39.0
187,44.0,0,50.0,41.0
188,0,0,39.0,38.0
189,48.0,0,43.0,46.0
190,0,36.0,41.0,50.0
191,0,0,43.0,0
192,48.0,40.0,40.0,40.0
193,38.0,0,0,0
194,44.0,0,47.0,0
195,46.0,0,0,0
196,40.0,0,0,0
197,42.0,0,46.0,34.0
198,45.0,42.0,45.0,43.0
199,40.0,40.0,45.0,52.0
