Time(Iteration),UCB1,egreedy_0.1,IMFB
0,20.805112498968136,21.781667904903415,29.104022850627373
1,17.86961367013373,20.911317096953937,39.49973429503054
2,20.394956248968136,22.12555269213307,38.61144130757801
3,22.712409195971606,19.728250887403004,31.379818804688792
4,22.38452474925706,21.86545525837873,25.835309997729897
5,24.991807645080073,21.949407710087506,23.286121042801717
6,23.22998441885422,20.863136144130756,23.48602920690936
7,26.635143222717517,21.199779181112763,22.117807908205386
8,22.28686849925706,26.081403747729897,23.586439888765064
9,28.058426717021625,22.743313521545318,23.11441888001486
10,23.855782178677565,25.646011329866266,20.953685431112763
11,22.79801263001486,26.265323179791977,23.41275654717682
12,24.464762490713223,23.926283638765064,24.836947436849925
13,25.55545494881955,26.54755925478785,22.969714792801717
14,23.52563150074294,27.575925195022286,25.609212481426447
