Time(Iteration),UCB1,egreedy_0.1,IMFB
0,108.0,37.0,109.0
1,109.0,112.0,38.0
2,116.0,102.0,36.0
3,110.00000000000001,41.0,140.0
4,118.0,122.0,38.0
5,116.0,38.0,38.0
6,114.0,41.0,108.0
7,33.0,40.0,33.0
8,116.0,47.0,36.0
9,38.0,122.0,106.0
10,114.0,43.0,126.0
11,115.0,39.0,43.0
12,112.0,40.0,37.0
13,110.99999999999999,34.0,35.0
14,114.0,120.0,41.0
15,123.0,40.0,124.99999999999999
16,116.0,44.0,116.0
17,38.0,123.0,112.0
18,138.0,37.0,39.0
19,40.0,38.0,120.0
20,119.0,39.0,106.0
21,40.0,29.0,39.0
22,124.0,41.0,38.0
23,131.0,40.0,38.0
24,50.0,36.0,36.0
25,124.99999999999999,41.0,120.0
26,110.00000000000001,40.0,44.0
27,135.0,124.99999999999999,31.0
28,46.0,37.0,41.0
29,126.0,39.0,35.0
30,115.0,38.0,35.0
31,121.0,113.0,40.0
32,39.0,40.0,109.0
33,41.0,33.0,37.0
34,114.0,114.0,37.0
35,43.0,36.0,34.0
36,117.0,34.0,37.0
37,116.0,40.0,40.0
38,45.0,32.0,41.0
39,35.0,40.0,41.0
40,37.0,38.0,115.0
41,119.0,38.0,40.0
42,127.0,40.0,45.0
43,35.0,37.0,115.0
44,43.0,126.0,31.0
45,46.0,98.0,37.0
46,122.0,41.0,38.0
47,110.00000000000001,29.0,35.0
48,123.0,106.0,44.0
49,134.0,44.0,42.0
50,115.0,39.0,39.0
51,119.0,37.0,37.0
52,45.0,41.0,42.0
53,50.0,127.0,110.99999999999999
54,128.0,40.0,42.0
55,114.0,43.0,38.0
56,43.0,36.0,117.0
57,118.0,38.0,36.0
58,126.0,35.0,41.0
59,43.0,37.0,39.0
60,130.0,42.0,39.0
61,115.0,117.0,43.0
62,43.0,41.0,39.0
63,39.0,38.0,121.0
64,41.0,40.0,46.0
65,120.0,35.0,122.0
66,120.0,40.0,112.0
67,122.0,38.0,43.0
68,40.0,38.0,115.0
69,42.0,115.0,122.0
70,115.0,40.0,109.0
71,39.0,44.0,36.0
72,39.0,113.0,124.99999999999999
73,118.0,108.0,41.0
74,41.0,45.0,42.0
75,117.0,119.0,42.0
76,42.0,42.0,124.0
77,35.0,124.99999999999999,38.0
78,120.0,44.0,38.0
79,46.0,121.0,45.0
80,128.0,42.0,43.0
81,40.0,113.0,43.0
82,110.00000000000001,110.00000000000001,43.0
83,113.0,34.0,39.0
84,39.0,36.0,112.0
85,48.0,127.0,43.0
86,114.0,39.0,42.0
87,39.0,119.0,40.0
88,131.0,33.0,117.0
89,123.0,39.0,43.0
90,117.0,114.0,38.0
91,127.0,39.0,119.0
92,121.0,110.00000000000001,121.0
93,38.0,127.0,127.0
94,45.0,119.0,119.0
95,45.0,132.0,38.0
96,121.0,37.0,32.0
97,121.0,41.0,120.0
98,116.0,41.0,38.0
99,103.0,42.0,39.0
100,121.0,35.0,38.0
101,118.0,35.0,38.0
102,37.0,35.0,39.0
103,42.0,37.0,35.0
104,126.0,43.0,45.0
105,40.0,37.0,33.0
106,113.0,36.0,37.0
107,37.0,38.0,38.0
108,113.0,119.0,37.0
109,121.0,30.0,115.0
110,40.0,123.0,41.0
111,114.0,39.0,37.0
112,112.0,35.0,44.0
113,46.0,38.0,36.0
114,121.0,43.0,39.0
115,45.0,39.0,36.0
116,123.0,32.0,45.0
117,43.0,104.0,41.0
118,115.0,121.0,41.0
119,41.0,34.0,34.0
120,41.0,39.0,117.0
121,40.0,115.0,121.0
122,39.0,45.0,38.0
123,123.0,44.0,110.99999999999999
124,123.0,38.0,114.0
125,47.0,42.0,37.0
126,128.0,40.0,37.0
127,39.0,42.0,40.0
128,131.0,38.0,115.0
129,107.0,33.0,46.0
130,113.0,115.0,45.0
131,39.0,116.0,113.0
132,117.0,108.0,118.0
133,48.0,39.0,39.0
134,121.0,39.0,40.0
135,40.0,40.0,124.99999999999999
136,42.0,108.0,37.0
137,122.0,39.0,36.0
138,124.0,117.0,40.0
139,129.0,38.0,37.0
140,130.0,37.0,40.0
141,116.0,40.0,38.0
142,42.0,40.0,40.0
143,110.99999999999999,37.0,110.99999999999999
144,123.0,124.99999999999999,116.0
145,42.0,119.0,40.0
146,121.0,44.0,35.0
147,131.0,42.0,38.0
148,113.0,46.0,108.0
149,117.0,39.0,39.0
150,117.0,34.0,42.0
151,114.0,42.0,122.0
152,40.0,37.0,118.0
153,132.0,36.0,122.0
154,118.0,43.0,127.0
155,43.0,35.0,39.0
156,42.0,115.0,38.0
157,41.0,39.0,41.0
158,43.0,43.0,39.0
159,43.0,38.0,38.0
160,35.0,42.0,40.0
161,108.0,41.0,118.0
162,123.0,121.0,42.0
163,127.0,38.0,41.0
164,37.0,107.0,124.0
165,39.0,40.0,121.0
166,42.0,42.0,39.0
167,121.0,117.0,39.0
168,119.0,37.0,41.0
169,40.0,41.0,34.0
170,117.0,34.0,42.0
171,41.0,42.0,42.0
172,42.0,41.0,112.0
173,116.0,31.0,122.0
174,123.0,110.99999999999999,120.0
175,38.0,40.0,36.0
176,48.0,30.0,42.0
177,43.0,123.0,35.0
178,135.0,122.0,41.0
179,123.0,113.0,42.0
180,119.0,45.0,39.0
181,126.0,45.0,43.0
182,45.0,33.0,45.0
183,123.0,128.0,41.0
184,117.0,40.0,37.0
185,42.0,113.0,43.0
186,46.0,35.0,38.0
187,122.0,129.0,43.0
188,113.0,42.0,44.0
189,120.0,100.0,36.0
190,43.0,40.0,42.0
191,124.0,45.0,37.0
192,44.0,45.0,42.0
193,38.0,43.0,45.0
194,46.0,37.0,42.0
195,116.0,42.0,41.0
196,124.99999999999999,117.0,48.0
197,40.0,41.0,39.0
198,114.0,39.0,42.0
199,121.0,38.0,105.0
200,44.0,36.0,43.0
201,118.0,109.0,33.0
202,40.0,41.0,124.99999999999999
203,112.0,42.0,45.0
204,38.0,39.0,130.0
205,43.0,36.0,119.0
206,129.0,118.0,40.0
207,42.0,36.0,45.0
208,124.0,118.0,119.0
209,106.0,34.0,126.0
210,42.0,37.0,48.0
211,117.0,112.0,112.0
212,39.0,37.0,122.0
213,42.0,112.0,127.0
214,44.0,105.0,104.0
215,128.0,39.0,112.0
216,39.0,35.0,39.0
