Time(Iteration),UCB1,egreedy_0.1,IMFB
0,200.79517742042663,251.34557944049436,292.6125074755798
1,249.27466941325002,257.11121170841915,313.21537145325266
2,289.6467290185394,267.980131570204,319.376412053957
3,295.96359392650675,258.62968469665753,314.48442587547345
4,298.0416140607349,278.25878795933284,301.10102000132895
5,279.0206409063725,312.86501594790354,263.5606684829557
6,294.34670908366,273.24570569473053,318.49267393182265
7,291.66696292112437,301.8735879460429,311.4016296763905
8,288.19537012426076,272.45999734201604,318.5221941657253
9,292.78295069439827,292.02930427270917,295.96359392650675
10,260.6647783905907,264.27055784437505,297.28368163997607
11,313.4102348993289,291.86264868097544,312.05279420559503
12,291.8536945976477,268.72258123463354,309.760557179879
13,317.65616486145257,265.1644129178018,298.0012625423616
14,267.980131570204,285.1136703435444,294.9408598577978
15,306.6886587148648,284.5885108645093,311.28235264801646
16,320.418715529271,287.29234500631264,297.336808093561
17,297.22105289387997,298.28546747292177,305.81541962921125
18,341.97372749019866,280.52456143265334,319.24826400425275
19,306.5447288856402,279.9677054953818,316.08283773008174
20,286.7250730945578,317.7377981925709,294.1445361818061
21,291.85175094690675,288.80191374842184,299.04914778390594
22,302.82206458900924,278.7494517908167,295.8749169380025
23,328.8880739584026,304.20160808027106,329.77236028972015
24,297.336808093561,298.90727789221876,295.8749169380025
