Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,-590.8525814726925,-580.8446692434441,-565.8848087318929,-571.2003653640031
1,-585.6451679760598,-601.5043403158734,-564.9940707662308,-560.0512269904569
2,-561.9617928081849,-571.7678688354206,-567.5636980366204,-579.1577603320087
3,-570.8451398474656,-575.6983534087652,-561.1516683360783,-582.4228016920188
4,-566.2270279677455,-574.5789061704277,-573.5425932786422,-558.7227214141143
5,-544.8587248010051,-560.2440329022005,-567.2859473411478,-570.878932936801
6,-555.3398453351049,-567.3586456983884,-556.5795709451687,-563.6613176602323
7,-555.2595140713782,-552.2365132684054,-555.5377481650032,-581.8989719173787
8,-538.0834922799103,-575.8025452348013,-561.2240171322328,-554.2844980348066
9,-549.6159060024536,-564.7899046384866,-566.3199631808567,-578.288614075453
10,-549.8829800779422,-569.7041138043169,-557.9897847401083,-575.8415003814822
11,-559.5189872021441,-560.609832606763,-559.1672255866074,-570.7744182707312
12,-558.817403121822,-558.8588765827245,-545.9895339179341,-566.210489747054
13,-567.1769394174638,-549.4731532658033,-543.7590844952058,-589.934330290657
14,-546.014014120524,-563.761189031388,-568.388324197229,-573.2654591326741
15,-557.8614603729633,-558.9019142405093,-560.0707402904922,-569.6758882459332
16,-553.127502765589,-564.0943020112611,-554.3832847443135,-568.4487616673786
17,-542.7030334963825,-548.8125719227343,-552.3507445845048,-568.6348405617217
18,-553.218481753596,-568.5680777612789,-577.6137097937948,-566.3052939325687
19,-544.8627985062365,-566.8523846145788,-581.02083439825,-567.2224016758154
20,-542.6411665797432,-558.7599909924714,-568.1707693486693,-556.9388247608036
21,-570.3032839592111,-571.015674703108,-582.2051958232054,-571.7382167646031
22,-543.7875749903596,-567.3515827411017,-562.5630426816128,-574.2019737854635
23,-548.2924160151324,-568.6206825617949,-553.2548513589048,-558.8364688406575
24,-554.274208696869,-550.6245336532195,-567.1481114528833,-566.5963043707022
25,-556.5891788856821,-563.9019210688883,-562.6442819880115,-557.8479432307684
26,-557.8517730730662,-555.4600126134992,-558.374149855927,-571.4740329506844
27,-548.7345250448764,-553.4054564788271,-553.2134318829831,-552.1812492777102
28,-565.8631149037128,-574.8383615684968,-540.485978627433,-564.385474059989
29,-562.7912739288374,-550.7306971588832,-562.6840918382991,-574.4489859048297
30,-554.2392672772626,-574.0182448703756,-553.978139370816,-561.7446484566716
31,-547.2394412854437,-566.743246536786,-568.9735184947749,-549.5375011521382
32,-553.086487456162,-554.5234206630753,-560.1345613407105,-555.8609097462088
33,-578.8971302044155,-560.3401254970317,-547.3686188817687,-555.6328270193989
34,-542.7213000687874,-561.377302725893,-567.8661694530772,-571.165276337805
35,-550.5693818868347,-573.3590889625438,-557.8667933024678,-554.1684665588448
36,-554.6380621221316,-568.5665628958812,-571.0757073504857,-564.9032951264196
37,-564.9402771424063,-563.728949319792,-549.7179697145523,-556.8058619565046
38,-549.777275544931,-554.1981767598655,-547.291520402246,-565.0067324329217
39,-548.9887423865205,-565.1142386171564,-561.740347787245,-564.8748192104555
40,-566.0906289734311,-547.3569296316207,-545.9897361250617,-558.6088059592239
41,-544.2211300854123,-555.3290267642035,-561.6865636709929,-554.161859083167
42,-552.1417537341072,-567.2407397261086,-554.1545958901656,-570.7380923681508
