Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,1915.1771341468616,1932.8106865812415,1945.2241331096004,1952.4236112932072
1,1934.8806983180395,1924.401322950432,1945.2145389310285,1943.1524171328203
2,1927.6674477569459,1939.0515540002611,1939.9886192879242,1946.2595495318842
3,1933.819242552111,1942.0855496738493,1939.0068664939026,1929.7578196368804
4,1941.08883844018,1929.645487027524,1950.3802338673622,1951.3405803881574
5,1938.0193856227431,1950.2768147110771,1951.4028709743409,1936.9670015507131
6,1954.4306574857735,1945.1277318090229,1949.260520572477,1937.95485361086
7,1936.8927101168908,1934.9031140879968,1965.7005798597409,1939.0221182568614
8,1958.5343747550214,1944.1906327072684,1942.12701982604,1931.7936822324987
9,1941.0819876471924,1947.2751642569142,1943.0769928864852,1945.200314682546
10,1942.1294127313197,1921.4483331926704,1948.3079522202916,1943.9022466284955
11,1957.5184655575513,1948.221384273171,1949.3387747882978,1949.3478162058586
12,1949.298724366142,1926.6346216703075,1952.3611316833988,1944.0330688048375
13,1943.1589564278602,1941.1055456286824,1937.8283601915057,1950.375045200656
14,1954.473579135262,1925.5965835947243,1951.348561997615,1954.4330572004615
15,1946.2084511987177,1951.4032276081805,1945.234400504064,1943.9930181447266
16,1952.3264568025174,1942.1567411696033,1936.874992959342,1952.3896008675351
17,1952.3821346115055,1945.1428924255301,1941.047480154096,1944.2121957242007
18,1953.4156978192195,1931.8311291031596,1947.283721208402,1962.621346747665
19,1961.5837635257858,1950.346252724983,1935.9646271129545,1948.2644956345816
20,1959.582810008591,1939.813498138494,1925.5650351600393,1933.871521204368
21,1950.2951075415315,1926.5679070530023,1940.0849544630028,1944.1715339145494
22,1953.4220209226387,1955.4782492040158,1958.5120503480432,1943.1888439446896
23,1944.1814079686935,1934.8758137133414,1954.3515551585822,1941.1149540875422
24,1949.2384993131714,1952.4129769848432,1943.1892956070392,1942.1465389073744
25,1950.3723328238661,1937.9936862477498,1947.0433406861023,1943.0805574378267
26,1959.5563675964177,1939.99937178448,1943.1650921396558,1940.0482005913811
27,1948.2707868946227,1945.2047791968114,1947.2149318593686,1936.8829489772497
28,1944.1973632380727,1948.2816287679136,1950.3762801726343,1940.0767310215024
29,1946.2178597829923,1932.8562403556966,1951.3351709236445,1937.9239180672535
30,1955.4454573231,1937.96192873271,1944.2134234201724,1950.2094638443746
31,1955.4965374262752,1929.7232961516863,1946.1675067752417,1955.433183904359
32,1951.3722548500546,1930.773020286999,1949.3108489927392,1957.538536458484
33,1938.0337470366287,1943.0808300361577,1935.830549087678,1953.4578811635488
34,1957.5348390918086,1934.8660939073409,1940.0765363141281,1946.2394997348258
35,1928.6372315421058,1946.1920709045162,1952.2507962009659,1952.4206212208887
36,1943.177386346004,1935.9351528108232,1947.2899286274676,1941.095778609413
37,1949.3024406296038,1950.383620277898,1954.4812732884761,1933.8386888749783
38,1946.2667009110462,1942.0859708454295,1943.105954473739,1948.3041735714685
39,1960.6081333761617,1950.3787196294602,1940.05076443222,1937.9918651787823
40,1948.22213316258,1927.5541491783172,1936.934661911419,1945.1060191207143
41,1937.9350323500573,1945.2052949046351,1954.280182833799,1947.2142880437473
42,1949.2751491242852,1947.2786900049025,1955.4693205228575,1940.0816697280745
43,1943.1463298296094,1953.4540238482373,1945.1750984701887,1939.0360814016879
44,1951.3967325357007,1944.2020708450955,1955.4547562969065,1938.0288524914642
45,1944.1912052189707,1941.07133007487,1944.1400606651514,1952.4005068835436
46,1956.4915585235572,1938.0018953558704,1943.146770778115,1945.1842721969404
47,1938.9956981297767,1951.400596804562,1943.1719433110056,1948.291665369387
48,1946.2132089823997,1942.0385809939671,1954.456730523829,1937.9830503605488
49,1948.2702992199752,1933.8973155975589,1948.309296531069,1950.3677232211464
50,1946.1061143867535,1938.0271561542893,1933.800177077582,1943.1071854273605
51,1941.1166624085815,1943.1875152872824,1950.361464884005,1951.3224051248221
52,1941.0919910472044,1944.1676323880886,1937.906227000841,1945.188211607926
53,1954.422007816773,1940.0866277222408,1947.1951226484045,1944.2139394060505
54,1955.406987161463,1944.15954571567,1954.3406192547527,1942.1362787889175
55,1943.142635415945,1944.1014936199183,1952.4239615304982,1934.9315333435993
56,1946.2366185484861,1947.2651687397706,1944.2023180934561,1950.3390949035734
57,1947.266145276691,1931.8137284231875,1950.3728817893061,1955.4710029856972
58,1953.4313794502448,1946.1698266984072,1950.322837462118,1941.0661194593029
59,1944.0674692448406,1935.668442528559,1958.5338294072428,1936.7788581757097
60,1951.388850285436,1927.6469948474444,1937.977339760532,1942.027065082447
61,1952.3917893179364,1934.9070779921817,1960.5175563903279,1951.3095427181572
62,1949.3546109633437,1944.190497180475,1958.5570109908977,1946.237326586982
63,1950.3194178257268,1942.096237447066,1938.924385958923,1948.273023237908
64,1956.4864772052958,1943.1173381632975,1939.0278368505487,1947.2905992269225
65,1957.5333042299035,1928.629789519174,1951.3605915529808,1950.3716991260833
66,1955.4792250530788,1952.4146851913363,1942.0012209457896,1944.0949494627903
67,1954.470464377418,1932.8626040826427,1945.2126809287624,1943.100552756555
