Time(Iteration),UCB1,egreedy_0.1,IMFB
0,197.0115197022205,197.01530612244898,200.0
1,198.00641766140419,199.0017006802721,200.0
2,198.00641766140419,200.0,200.0
3,199.00471698113208,198.0188679245283,200.0
4,200.0,199.0017006802721,200.0
5,200.0,198.00680272108843,198.00641766140419
6,198.0188679245283,200.0,199.00471698113208
7,200.0,200.0,199.00471698113208
8,200.0,200.0,200.0
9,199.00471698113208,198.00641766140419,198.00641766140419
10,200.0,200.0,200.0
11,200.0,197.0115197022205,198.00641766140419
12,200.0,199.0017006802721,200.0
13,200.0,197.01530612244898,198.00641766140419
14,200.0,200.0,199.0017006802721
15,200.0,195.0319278654858,199.00471698113208
16,199.0017006802721,199.0017006802721,200.0
17,200.0,199.0017006802721,198.00680272108843
18,200.0,199.00471698113208,199.0017006802721
19,199.00471698113208,197.0115197022205,200.0
20,199.00471698113208,200.0,199.00471698113208
21,200.0,198.00641766140419,200.0
22,200.0,199.0017006802721,198.00680272108843
23,200.0,196.04415351046077,200.0
24,200.0,199.0017006802721,200.0
25,200.0,198.00641766140419,199.0017006802721
26,200.0,197.0115197022205,200.0
27,200.0,198.00680272108843,198.00641766140419
28,199.0017006802721,199.00471698113208,200.0
29,200.0,200.0,199.0017006802721
30,200.0,196.02002310358105,199.0017006802721
31,199.0017006802721,197.01530612244898,200.0
32,199.00471698113208,199.0017006802721,197.01530612244898
33,200.0,197.0115197022205,200.0
34,200.0,200.0,200.0
35,199.00471698113208,199.0017006802721,199.00471698113208
36,199.0017006802721,199.0017006802721,200.0
37,200.0,197.02056860480042,200.0
38,199.00471698113208,198.00680272108843,199.00471698113208
39,199.00471698113208,198.00641766140419,199.0017006802721
40,200.0,197.0115197022205,199.00471698113208
41,200.0,199.00471698113208,200.0
42,200.0,198.00641766140419,200.0
43,199.00471698113208,198.00680272108843,200.0
44,200.0,199.0017006802721,200.0
45,200.0,199.0017006802721,200.0
46,200.0,200.0,200.0
47,200.0,198.00680272108843,199.0017006802721
48,200.0,199.0017006802721,199.0017006802721
49,199.0017006802721,198.00680272108843,199.00471698113208
50,198.00641766140419,198.00641766140419,199.0017006802721
51,200.0,196.02002310358105,199.0017006802721
52,200.0,199.0017006802721,199.0017006802721
53,200.0,199.0017006802721,200.0
54,199.0017006802721,198.00680272108843,200.0
55,200.0,200.0,200.0
56,200.0,199.0017006802721,200.0
57,200.0,199.0017006802721,200.0
58,199.00471698113208,200.0,200.0
59,200.0,199.00471698113208,199.00471698113208
60,200.0,197.0115197022205,199.00471698113208
61,200.0,197.02056860480042,200.0
62,200.0,199.00471698113208,200.0
63,199.0017006802721,199.0017006802721,200.0
64,200.0,199.0017006802721,199.0017006802721
65,200.0,199.0017006802721,200.0
66,199.00471698113208,199.00471698113208,199.00471698113208
67,200.0,197.02056860480042,199.0017006802721
68,200.0,199.0017006802721,199.0017006802721
69,200.0,199.0017006802721,200.0
70,200.0,199.00471698113208,198.00680272108843
71,200.0,197.0115197022205,200.0
72,200.0,199.00471698113208,199.0017006802721
73,200.0,200.0,199.00471698113208
74,200.0,199.0017006802721,200.0
75,200.0,200.0,200.0
76,200.0,197.01530612244898,200.0
77,200.0,200.0,198.0188679245283
78,200.0,200.0,200.0
79,199.0017006802721,199.0017006802721,200.0
80,199.0017006802721,198.00641766140419,200.0
81,199.0017006802721,200.0,200.0
82,198.00680272108843,199.0017006802721,199.0017006802721
83,199.0017006802721,200.0,199.0017006802721
84,200.0,199.0017006802721,200.0
85,197.01530612244898,200.0,200.0
86,200.0,200.0,199.00471698113208
87,199.0017006802721,199.00471698113208,200.0
88,200.0,200.0,199.0017006802721
89,200.0,200.0,200.0
90,200.0,200.0,200.0
91,200.0,199.0017006802721,200.0
92,200.0,200.0,199.00471698113208
93,200.0,200.0,200.0
94,199.0017006802721,199.00471698113208,200.0
95,200.0,200.0,199.0017006802721
96,200.0,200.0,200.0
97,200.0,198.00641766140419,198.00641766140419
98,199.0017006802721,199.0017006802721,199.00471698113208
99,200.0,200.0,199.00471698113208
