Time(Iteration),UCB1,egreedy_0.1,IMFB
0,768.0,757.0,20.0
1,844.0,732.0,20.0
2,916.9999999999999,879.0000000000001,18.0
3,17.0,801.0,920.9999999999999
4,16.0,858.0,15.0
5,868.9999999999999,16.0,805.0
6,19.0,930.0000000000001,19.0
7,18.0,14.0,849.0
8,18.0,831.0000000000001,716.0
9,841.0,854.0,860.0
10,806.0,18.0,820.9999999999999
11,18.0,11.0,747.0
12,798.0,848.0,823.9999999999999
13,841.0,950.0,17.0
14,18.0,855.0,15.0
15,841.0,16.0,932.0
16,12.0,713.0,783.0000000000001
17,13.0,910.0,885.0
18,15.0,15.0,1098.0
19,717.0,1004.0,779.9999999999999
20,801.0,14.0,930.0000000000001
21,986.0,908.0,904.0
22,751.0,755.0,831.0000000000001
23,697.0,810.0,915.9999999999999
24,12.0,795.0,801.0
25,861.0,877.0000000000001,702.0
26,931.0,764.0,862.0
27,890.0,977.0000000000001,11.0
28,12.0,930.0000000000001,927.0000000000001
29,718.0,983.0,785.0000000000001
30,14.0,766.0,962.0
31,13.0,18.0,12.0
32,765.0,746.0,12.0
33,739.0,979.0,860.0
34,885.0,774.9999999999999,912.0
35,943.0,13.0,16.0
36,9.0,791.0,954.0
37,16.0,947.0,901.0
38,839.0,813.0,18.0
39,913.0,901.0,16.0
40,820.9999999999999,862.0,772.0
41,941.0,878.0000000000001,937.0
42,872.9999999999999,771.0,905.0
43,15.0,13.0,827.9999999999999
44,793.0,13.0,941.0
45,885.0,833.0000000000001,783.0000000000001
46,18.0,917.9999999999999,744.0
47,765.0,13.0,14.0
48,18.0,20.0,21.0
49,786.0000000000001,12.0,901.0
50,725.0,850.0,841.0
51,17.0,904.0,15.0
52,781.0000000000001,16.0,874.9999999999999
53,749.0,805.0,764.0
54,923.0000000000001,955.0,948.0
55,823.9999999999999,16.0,930.0000000000001
56,915.9999999999999,12.0,732.0
57,15.0,876.0000000000001,766.0
58,929.0000000000001,713.0,943.0
59,854.0,811.0,759.0
60,948.0,775.9999999999999,12.0
61,19.0,704.0,15.0
62,826.9999999999999,1000.0,728.0
63,911.0,819.0,941.0
64,857.0,20.0,769.0
65,15.0,728.0,915.9999999999999
66,855.0,966.9999999999999,856.0
67,14.0,743.0,809.0
68,861.0,20.0,903.0
69,835.0000000000001,14.0,762.0
70,18.0,846.0,786.0000000000001
71,918.9999999999999,967.9999999999999,19.0
72,935.0,999.0,838.0
73,918.9999999999999,893.0,933.0
74,19.0,809.0,844.0
75,870.9999999999999,950.0,716.0
76,719.0,788.0000000000001,850.0
77,1001.0,685.0,15.0
78,881.0000000000001,18.0,14.0
79,799.0,743.0,972.0000000000001
80,730.0,16.0,954.0
81,824.9999999999999,788.0000000000001,724.0
82,836.0,836.0,731.0
83,16.0,869.9999999999999,902.0
84,894.0,807.0,870.9999999999999
85,974.0000000000001,917.9999999999999,902.0
86,869.9999999999999,895.0,747.0
87,17.0,702.0,15.0
88,829.0000000000001,809.0,800.0
89,927.0000000000001,699.0,859.0
90,782.0000000000001,847.0,17.0
91,18.0,16.0,843.0
92,801.0,820.9999999999999,659.0
93,914.0,822.9999999999999,974.0000000000001
94,908.0,910.0,873.9999999999999
95,1002.0,878.0000000000001,800.0
96,1030.0,14.0,729.0
97,946.0,924.0000000000001,943.0
98,839.0,771.0,745.0
99,14.0,993.0,879.0000000000001
100,845.0,720.0,930.0000000000001
101,846.0,847.0,861.0
102,788.0000000000001,807.0,921.9999999999999
103,886.0,822.9999999999999,835.0000000000001
104,16.0,703.0,16.0
105,773.9999999999999,845.0,894.0
106,896.0,789.0,775.9999999999999
107,786.0000000000001,1040.0,930.0000000000001
108,911.0,736.0,933.0
109,933.0,921.9999999999999,851.0
110,15.0,14.0,860.0
111,935.0,740.0,821.9999999999999
112,873.9999999999999,849.0,971.0000000000001
113,814.0,774.9999999999999,913.0
114,897.0,15.0,870.9999999999999
115,20.0,846.0,846.0
116,723.0,804.0,820.9999999999999
117,798.0,939.0,13.0
118,931.0,14.0,843.0
119,927.0000000000001,837.0,13.0
120,805.0,834.0000000000001,1006.0
121,12.0,890.0,851.0
122,16.0,837.0,806.0
123,832.0000000000001,14.0,17.0
124,685.0,1004.0,15.0
125,16.0,850.0,919.9999999999999
126,13.0,707.0,926.0000000000001
127,899.0,900.0,984.0
128,928.0000000000001,718.0,906.0
129,916.9999999999999,956.0,838.0
130,17.0,845.0,933.0
131,928.0000000000001,830.0000000000001,798.0
132,764.0,743.0,770.0
133,19.0,910.0,745.0
134,928.0000000000001,20.0,13.0
135,898.0,774.9999999999999,926.0000000000001
136,823.9999999999999,892.0,773.0
137,944.0,853.0,795.0
138,17.0,951.0,854.0
139,18.0,793.0,908.0
140,964.9999999999999,897.0,884.0
141,783.0000000000001,852.0,845.0
142,771.0,831.0000000000001,962.0
143,954.0,18.0,845.0
144,781.0000000000001,763.0,866.0
145,892.0,788.0000000000001,770.0
146,1006.0,849.0,14.0
147,882.0000000000001,876.0000000000001,16.0
148,16.0,775.9999999999999,935.0
149,722.0,14.0,842.0
150,962.0,773.9999999999999,19.0
151,19.0,747.0,13.0
152,15.0,882.0000000000001,14.0
