Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,0.16196136701337296,0.1723625557206538,0.23146772329536075,0.23344890209674757
1,0.16311705464751527,0.17153706455340928,0.21776456991910187,0.24929833250784217
2,0.16972098398547136,0.17137196631996038,0.21099554234769688,0.2451708766716196
3,0.18590061086346377,0.1824335479610368,0.21759947168565297,0.2301469374277695
4,0.18573551263001487,0.18639590556381047,0.22337790985636455,0.2222222222222222
5,0.19481591546970448,0.1796875,0.2207363381211821,0.21693907875185736
6,0.19118375433382861,0.1875,0.23179791976225855,0.22370810632326235
7,0.1896978702327885,0.171875,0.21892025755324418,0.2284959550932805
8,0.1967970942710913,0.1883770843651973,0.21892025755324418,0.22337790985636455
9,0.19316493313521546,0.19448571900280667,0.2217269275218755,0.22585438335809807
10,0.19349512960211326,0.1895327719993396,0.23262341092950306,0.23311870562984977
11,0.197292388971438,0.20274063067525178,0.2205712398877332,0.24186891200264157
12,0.1887072808320951,0.19266963843486876,0.21875,0.2365857685322767
13,0.20175004127455837,0.1981178801386825,0.23476968796433878,0.2359253755984811
14,0.20290572890870068,0.19943866600627375,0.23361400033019647,0.22502889219085356
15,0.1974574872048869,0.20075945187386496,0.2355951791315833,0.23113752682846295
16,0.19564140663694898,0.1953125,0.234375,0.23394419679709427
17,0.19976886247317155,0.19200924550107315,0.22585438335809807,0.23196301799570745
18,0.19531121017005118,0.19366022783556217,0.23130262506191185,0.23873204556711244
19,0.20323592537559848,0.1979527819052336,0.22271751692256894,0.237741456166419
20,0.2052171041769853,0.1959716031038468,0.23229321446260526,0.203125
21,0.1987782730724781,0.19960376423972265,0.2207363381211821,0.24236420670298828
22,0.1987782730724781,0.19465081723625557,0.2303120356612184,0.2289912497936272
23,0.20818887237906555,0.19184414726762425,0.23113752682846295,0.23295360739640086
24,0.20274063067525178,0.19432062076935777,0.22304771338946675,0.2109375
25,0.2050520059435364,0.1981178801386825,0.22750536569258709,0.23163282152880965
26,0.1981178801386825,0.1974574872048869,0.22535908865775137,0.2298167409608717
27,0.20125474657421166,0.20191513950800727,0.2109375,0.234375
28,0.20125474657421166,0.1981178801386825,0.21875,0.2109375
29,0.20141984480766056,0.20026415717351825,0.2281657586263827,0.23344890209674757
30,0.2063727918111276,0.19333003136866436,0.2139673105497771,0.23212811622915636
31,0.21000495294700347,0.19184414726762425,0.21875,0.2280006603929338
32,0.1984480766055803,0.19200924550107315,0.23212811622915636,0.23856694733366354
33,0.20075945187386496,0.20141984480766056,0.2223873204556711,0.23113752682846295
34,0.2063727918111276,0.20356612184249628,0.23146772329536075,0.23427439326399208
35,0.20208023774145617,0.1966319960376424,0.2379065543998679,0.23080733036156514
36,0.21099554234769688,0.19960376423972265,0.23146772329536075,0.2109375
37,0.20802377414561665,0.1953125,0.2218920257553244,0.22750536569258709
38,0.203125,0.19200924550107315,0.22750536569258709,0.24005283143470366
39,0.212481426448737,0.19498101370315338,0.2362555720653789,0.23163282152880965
40,0.2038963183093941,0.19993396070662045,0.23097242859501405,0.23163282152880965
41,0.20917946177975896,0.19316493313521546,0.22321281162291565,0.2298167409608717
42,0.198943371305927,0.19333003136866436,0.2289912497936272,0.23377909856364537
43,0.20752847944526995,0.15625,0.2359253755984811,0.23410929503054317
44,0.1971272907379891,0.1981178801386825,0.23064223212811624,0.23130262506191185
45,0.20290572890870068,0.1966319960376424,0.237741456166419,0.2265625
46,0.20323592537559848,0.20092455010731386,0.23427439326399208,0.23229321446260526
47,0.20208023774145617,0.1893676737658907,0.23988773320125475,0.2284959550932805
48,0.20851906884596336,0.2043916130097408,0.23526498266468548,0.2374112596995212
49,0.20241043420835397,0.20175004127455837,0.23179791976225855,0.23509988443123658
50,0.20340102360904738,0.20175004127455837,0.22734026745913818,0.2280006603929338
51,0.20967475648010567,0.19333003136866436,0.21528809641736835,0.23163282152880965
52,0.20373122007594519,0.19283473666831766,0.22618457982499587,0.22271751692256894
53,0.2038963183093941,0.15625,0.2288261515601783,0.22271751692256894
54,0.21083044411424798,0.19432062076935777,0.23196301799570745,0.2109375
55,0.20851906884596336,0.2050520059435364,0.23311870562984977,0.23361400033019647
56,0.21165593528149249,0.19498101370315338,0.22601948159154697,0.2215618292884266
57,0.1959716031038468,0.1982829783721314,0.2265625,0.2284959550932805
58,0.2063727918111276,0.1901931649331352,0.2289912497936272,0.22568928512464917
59,0.1987782730724781,0.1986131748390292,0.229321446260525,0.2289912497936272
60,0.20884926531286116,0.20092455010731386,0.23509988443123658,0.2283308568598316
61,0.20917946177975896,0.20967475648010567,0.2288261515601783,0.22519399042430246
62,0.20818887237906555,0.1976225854383358,0.22750536569258709,0.2370810632326234
63,0.1967970942710913,0.20175004127455837,0.2379065543998679,0.2288261515601783
64,0.20703318474492324,0.20059435364041606,0.23295360739640086,0.2382367508667657
65,0.20373122007594519,0.20026415717351825,0.22387320455671125,0.2296516427274228
66,0.1953125,0.20241043420835397,0.203125,0.21875
67,0.20224533597490507,0.1875,0.21875,0.21875
68,0.2053822024104342,0.19382532606901107,0.2289912497936272,0.234375
69,0.21050024764735017,0.20009905894006935,0.2355951791315833,0.2375763579329701
70,0.20736338121182105,0.1974574872048869,0.23163282152880965,0.24269440316988608
71,0.2133069176159815,0.1969621925045402,0.23064223212811624,0.23361400033019647
72,0.19481591546970448,0.19976886247317155,0.23509988443123658,0.23064223212811624
73,0.21017005118045237,0.20208023774145617,0.2213967310549777,0.23377909856364537
74,0.19943866600627375,0.20290572890870068,0.23130262506191185,0.2283308568598316
