Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,0,0,0,51.0
1,0,0,47.0,41.0
2,0,39.0,0,38.0
3,0,0,0,45.0
4,44.0,42.0,0,46.0
5,0,0,0,0
6,45.0,0,42.0,0
7,46.0,42.0,44.0,0
8,44.0,39.0,44.0,0
9,0,42.0,0,42.0
10,47.0,0,0,0
11,0,40.0,47.0,39.0
12,43.0,33.0,42.0,0
13,0,0,41.0,0
14,0,0,0,45.0
15,52.0,46.0,40.0,0
16,43.0,44.0,36.0,0
17,0,0,41.0,43.0
18,52.0,50.0,0,0
19,53.0,36.0,43.0,0
20,45.0,0,44.0,45.0
21,44.0,0,34.0,45.0
22,0,37.0,0,39.0
23,41.0,0,45.0,38.0
24,0,49.0,49.0,43.0
25,46.0,0,48.0,44.0
26,0,39.0,40.0,44.0
27,47.0,0,41.0,0
28,47.0,0,45.0,42.0
29,45.0,0,0,39.0
30,0,0,50.0,0
31,0,0,41.0,44.0
32,0,0,45.0,47.0
33,41.0,38.0,0,41.0
34,45.0,0,0,0
35,46.0,41.0,0,40.0
36,0,44.0,38.0,47.0
37,45.0,46.0,51.0,0
38,0,0,47.0,0
39,47.0,45.0,43.0,43.0
40,46.0,0,37.0,0
41,45.0,43.0,0,0
42,42.0,0,0,0
43,48.0,0,50.0,38.0
44,39.0,43.0,36.0,0
45,51.0,39.0,0,51.0
46,44.0,43.0,47.0,39.0
47,0,0,0,42.0
48,43.0,45.0,45.0,43.0
49,50.0,0,0,0
50,43.0,44.0,43.0,0
51,45.0,0,0,44.0
52,45.0,37.0,41.0,41.0
53,46.0,0,0,0
54,50.0,44.0,0,0
55,0,0,0,45.0
56,43.0,0,43.0,33.0
57,47.0,40.0,43.0,43.0
58,42.0,46.0,42.0,0
59,0,42.0,41.0,42.0
60,48.0,32.0,38.0,0
61,52.0,40.0,37.0,0
62,0,43.0,47.0,42.0
63,40.0,40.0,42.0,0
64,38.0,45.0,44.0,0
65,0,0,44.0,0
66,45.0,52.0,0,44.0
67,48.0,0,42.0,0
68,55.0,42.0,40.0,42.0
69,46.0,0,41.0,0
70,47.0,38.0,42.0,39.0
71,43.0,39.0,44.0,44.0
72,0,0,44.0,42.0
73,57.0,0,0,41.0
74,48.0,41.0,45.0,42.0
75,41.0,0,0,45.0
76,47.0,0,0,0
77,41.0,44.0,42.0,46.0
78,49.0,52.0,0,0
79,46.0,39.0,43.0,0
80,47.0,42.0,0,0
81,53.0,0,37.0,0
82,47.0,48.0,45.0,41.0
83,52.0,42.0,0,45.0
84,48.0,47.0,42.0,0
85,46.0,38.0,0,40.0
86,0,0,47.0,40.0
87,48.0,42.0,38.0,0
88,44.0,42.0,0,46.0
89,0,37.0,47.0,0
90,42.0,0,0,41.0
91,44.0,0,43.0,41.0
92,46.0,0,0,42.0
93,44.0,41.0,38.0,49.0
94,43.0,46.0,0,0
95,49.0,0,39.0,39.0
96,46.0,46.0,0,0
97,0,0,50.0,48.0
98,52.0,49.0,39.0,0
99,0,0,47.0,0
100,43.0,53.0,37.0,41.0
101,0,0,0,40.0
102,0,0,35.0,44.0
103,56.0,44.0,37.0,0
104,0,42.0,44.0,0
105,0,47.0,0,42.0
106,49.0,41.0,0,0
107,43.0,48.0,0,36.0
108,0,43.0,0,0
109,44.0,47.0,43.0,39.0
110,43.0,42.0,40.0,0
111,47.0,0,44.0,43.0
112,0,45.0,0,41.0
113,48.0,0,0,41.0
114,43.0,50.0,0,44.0
115,46.0,0,0,52.0
116,45.0,48.0,38.0,42.0
117,0,43.0,46.0,0
118,45.0,0,0,43.0
119,42.0,49.0,40.0,0
120,0,0,46.0,0
121,44.0,44.0,0,0
122,44.0,0,41.0,0
123,0,43.0,42.0,0
124,0,47.0,41.0,42.0
125,0,37.0,0,0
126,51.0,49.0,0,45.0
127,44.0,48.0,41.0,47.0
128,45.0,43.0,0,0
129,45.0,44.0,39.0,0
130,56.0,0,40.0,40.0
131,49.0,42.0,45.0,45.0
132,47.0,43.0,43.0,0
133,54.0,40.0,0,0
134,48.0,51.0,0,0
135,46.0,50.0,45.0,44.0
136,0,40.0,43.0,48.0
137,47.0,48.0,51.0,46.0
138,0,0,44.0,37.0
139,45.0,0,44.0,45.0
140,43.0,0,0,42.0
141,0,39.0,45.0,45.0
142,39.0,0,36.0,0
143,44.0,0,38.0,0
144,47.0,41.0,45.0,43.0
145,42.0,0,0,0
146,47.0,0,44.0,39.0
147,49.0,40.0,39.0,0
148,40.0,43.0,38.0,0
149,0,0,41.0,0
150,45.0,41.0,0,38.0
151,44.0,0,37.0,0
152,40.0,0,0,41.0
153,0,40.0,0,0
154,41.0,0,0,0
155,41.0,46.0,47.0,43.0
156,44.0,43.0,43.0,44.0
157,50.0,42.0,0,49.0
158,50.0,43.0,42.0,39.0
159,48.0,0,44.0,42.0
160,51.0,0,48.0,47.0
161,0,45.0,41.0,41.0
162,45.0,47.0,0,0
163,48.0,44.0,37.0,0
164,45.0,40.0,38.0,40.0
165,46.0,0,0,0
166,49.0,45.0,0,0
167,43.0,34.0,44.0,47.0
168,50.0,44.0,37.0,41.0
169,48.0,0,39.0,39.0
170,0,0,0,0
171,46.0,46.0,41.0,47.0
172,46.0,45.0,45.0,41.0
173,41.0,45.0,0,0
174,49.0,45.0,44.0,36.0
175,36.0,49.0,44.0,38.0
176,0,43.0,44.0,0
177,48.0,48.0,0,0
178,45.0,0,46.0,0
179,43.0,0,44.0,52.0
180,0,35.0,43.0,49.0
181,0,45.0,42.0,44.0
182,0,0,41.0,0
183,55.0,36.0,39.0,0
184,44.0,44.0,42.0,0
185,44.0,48.0,43.0,47.0
186,44.0,45.0,47.0,42.0
187,45.0,0,37.0,0
188,45.0,44.0,46.0,43.0
189,50.0,48.0,46.0,42.0
190,0,43.0,0,49.0
191,42.0,41.0,0,0
