Time(Iteration),UCB1,egreedy_0.1,IMFB
0,430.11932590501294,423.87254791335386,437.2077665083183
1,414.3516368144425,423.5188364871393,432.64567773541444
2,446.555860903401,432.51598921781203,436.40047070720203
3,438.10115011538346,448.57042637148993,440.0791252343379
4,446.5196365004578,442.8201763371426,441.8693776931748
5,446.5449052994554,439.2227670350353,440.9013854732459
6,458.9441746571026,447.5002610715414,444.7108346266405
7,459.85296050213014,446.00959961435444,426.22411782563927
8,468.64061597883403,448.56615508254686,436.2686089249165
9,441.00148888763385,439.14184845696906,431.80417848560273
10,448.63630341902444,437.3937531726606,442.7753312294576
11,438.1611167412953,455.10315606927486,426.075146923944
12,458.9500205573065,448.48189426885256,446.546370572892
13,456.0658184069372,445.817076368632,446.7349585887892
14,442.77787245458444,433.60080342817236,441.997345445477
15,445.6588689123412,443.826825620063,440.97596195466457
16,456.0939409129149,434.71066729312093,434.3697920666525
17,436.28743597717266,450.5435807339061,443.76344175105976
18,451.35523556468553,448.5047716076439,441.8799306568758
19,439.1232746578868,439.9788801262439,458.9187268510127
20,450.472828769456,443.84681359477736,447.7606245960842
21,440.91413606868616,446.6453808846142,447.5815475930053
22,434.40387885632737,448.4771079648368,442.83274236569935
23,446.52350435368294,458.9215486935997,437.41293844081065
24,445.61874166670555,448.46663021883137,445.6113317804934
25,449.53994130656065,442.7507054315267,452.32732484498774
26,442.0567902805874,449.3685000473307,452.21179953307984
27,451.45260439992273,441.93505319046784,455.1614624540515
28,463.82531548476544,449.38227058744917,454.1734815065495
29,446.5804929202296,447.5059487066227,436.3133661100587
30,457.0718272172601,442.93464102158794,442.8410613842988
31,448.4274493536267,436.34144396440786,450.3737218560077
32,447.7296286099295,448.40892221474354,445.0162768354385
33,449.4875325874217,439.31244528989384,435.27352277173395
34,447.60694961107595,455.11611928908314,441.95215105392845
35,456.0948430735457,453.21585438790544,439.93719936359855
36,451.3261089638379,439.09647017753036,441.80760615791894
37,456.0377714538902,454.1936102544935,440.08923580116846
38,433.0970558135983,450.4087191388977,458.9516826337125
39,450.4586442138227,438.1367888737357,441.0120545931148
40,457.1216237664054,445.6074179091298,450.3677971414321
41,452.219039338548,437.22297014213177,436.2825150648464
42,440.9373672880413,445.81204081721944,443.8996783389515
43,459.88132798835784,439.92952449382034,450.48123900329006
44,453.2075526111927,439.28981369841625,447.47988019260913
45,452.2701927238953,462.7397415177247,453.36302860488394
46,455.06449473061355,446.56529308480174,449.3644118536452
47,444.7689033353179,454.1505056313269,452.4954441503213
48,449.4829232137445,445.61879614243105,438.9930924950377
49,454.10811889168735,449.7540220131364,455.11611928908314
50,454.1244707715217,443.82338275420403,449.420341997327
51,460.92117265910065,435.4359732407281,437.16598786266627
52,470.503501898511,445.61879614243105,445.66775840471666
53,442.85352434506683,451.41013398500036,454.3171128751808
54,449.42905515881,441.97304037107244,437.3105467646902
55,448.48041970258157,447.5404567818713,445.60891724587555
56,458.1273363452609,449.43537753908015,445.6050760608974
57,450.40611802882586,447.65581950753153,445.56963650045776
58,444.71981651609684,445.80685354061256,446.6135816606326
59,456.09696762684473,431.8098408217877,447.73353021679725
60,460.9631006975052,436.51497645228164,443.99374376902813
61,463.7777525369637,449.38348430661586,445.80013860840563
62,462.78121756243985,445.6148022691675,454.35896297423426
63,464.86958766691157,455.0985757815157,446.6704875576022
64,446.79730925143565,459.0294399435169,455.0771858416865
