Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,-787.8970897190358,-662.0385723294711,-672.768578881136,-689.6388324762936
1,-738.8541320222744,-726.2003348430926,-685.5737355431895,-709.7477781166384
2,-685.8406657303557,-708.6118565475746,-745.0061478357711,-694.067567405296
3,-672.4137137749477,-673.8805737929702,-740.9557596128386,-768.669606003941
4,-718.7815245964064,-727.2334168399839,-680.4564218608504,-700.7421172038443
5,-687.4303109720471,-694.2542841399027,-713.6698622394206,-721.5993189718724
6,-639.0449018654678,-713.0684934609651,-690.4378748224053,-735.361153730159
7,-691.483800810273,-743.6451389401477,-675.9342127707837,-724.633780036683
8,-688.3935397144819,-677.1425805329526,-673.3927515413678,-648.9455838497158
9,-637.1255098110805,-681.1022216757154,-700.0762218054497,-696.4307591342168
10,-743.3531652133621,-715.6394323896194,-758.9469912210301,-654.6422083743817
11,-731.8684550371751,-650.7083795227942,-697.965122555879,-662.4852981346537
12,-678.6904445253924,-705.1930177425866,-700.93184200299,-666.6835377536573
13,-730.5839756595957,-676.8590128644171,-694.1208108149132,-731.6877317923246
14,-718.511925724688,-718.4454635502941,-746.395235085906,-687.8731236386628
15,-734.4924524524583,-689.2350899840401,-729.6468268083565,-662.7044636686985
16,-699.2813408458229,-687.4617983996677,-701.7118667109582,-735.6022975130187
17,-681.694154873511,-656.5350488667971,-752.4986809132907,-689.0026681387533
18,-729.1073029053252,-705.1688292892086,-714.523033622858,-675.0107354461911
19,-718.5367638369116,-701.4717142018102,-677.0249477069888,-691.5540911096849
20,-676.8191374138826,-661.9503248368035,-715.6662158014437,-669.6173165943876
21,-693.3876344712404,-728.1320876072278,-679.937702860421,-734.0668401364175
22,-669.1952485314793,-660.7715132869331,-714.2011197151969,-677.4011529780718
23,-692.824325650668,-662.9168434251542,-666.3240412774799,-669.9638986404838
24,-682.917314273191,-662.8154569257072,-692.2506269083912,-706.9233519501527
25,-712.8171656647907,-694.0703645950283,-743.655724704049,-711.0053861121969
26,-727.2545386440012,-685.4935827543222,-707.9419739114314,-688.3844518553075
27,-724.1630857568381,-668.1474160726565,-694.0627665218985,-737.19583388879
28,-739.7020100656307,-688.9306638914275,-693.8609884375534,-656.4117647853734
29,-694.4947591081128,-673.1686930930505,-689.33493463665,-741.5635061214023
30,-670.8710206978375,-717.5758638734297,-700.3168629448403,-685.9252483016585
31,-689.6184225333816,-754.1646108857436,-733.0596650834314,-686.8405840161132
32,-659.0138555896262,-714.7894850587305,-691.0188175828733,-720.7578302771384
33,-665.4323771192082,-711.2488820655524,-671.7969424468479,-660.7239227312426
34,-662.1864221448631,-705.8035441304844,-681.5427573881194,-713.2991351134834
35,-745.3004133961075,-699.2388655456817,-775.3700189308707,-631.8974441658942
36,-687.9048159115083,-696.1412841757154,-701.6966206802695,-709.7017743473281
37,-656.8495958140378,-738.3865132757925,-707.4858401245193,-700.2431161820961
38,-671.6788982667025,-702.6998615813396,-734.721836761997,-717.3783009679921
39,-651.6100063155158,-712.4224994772001,-742.3298956469935,-680.0583319159822
40,-711.9829754188221,-678.5477519777614,-682.049576326469,-690.8985597480495
41,-706.3136802319545,-731.6622649228244,-686.3149155934701,-702.309857932301
42,-667.2453880662014,-734.7526820716903,-664.1324915108097,-713.4988074811431
43,-700.0587963735404,-711.9810699305772,-691.2267172140404,-660.8095876771614
44,-695.6637830070596,-721.6203070407031,-723.2991103382006,-763.6702010001069
45,-724.3095500334462,-665.9834197868901,-739.3502221037627,-687.7576879563704
46,-673.6998464747843,-698.8472770013876,-697.2681616315273,-732.1183159281393
47,-733.7767660235414,-698.060954671132,-680.813775289462,-681.7344281328242
48,-674.452387166403,-697.1526212155437,-691.3931700453371,-711.7052627958906
49,-653.1727485677295,-736.4551827147337,-677.2312508291661,-732.9153256691945
50,-692.5889174235664,-654.1629722559228,-692.9746703063506,-686.9638301503674
51,-765.3573386138314,-685.5749036453146,-682.6478846900364,-690.6063706813408
52,-664.6216128168435,-753.7513774235056,-719.2662006955944,-666.9116093387129
53,-718.6638217540484,-713.1222682088272,-737.0205185967837,-701.3543379383839
54,-680.0767628787863,-698.9377505885452,-708.5028417200525,-701.2184894528291
55,-635.5798833000365,-704.838451410868,-663.1503198060317,-750.8477085481156
56,-699.2048385320259,-735.9296716056489,-732.5089212768172,-712.6851269354419
57,-691.0137322605824,-702.9818647914187,-713.9487804216457,-725.8941704895095
58,-639.1749738238168,-699.4103697725429,-716.0463840926432,-658.943865810321
59,-730.9647027569936,-665.9397535049188,-703.9756004327419,-688.5954244771715
60,-686.6756328361439,-738.7113364942664,-698.1701789436743,-684.7622964509194
61,-762.1092605927776,-713.3861790157939,-688.3340589162791,-677.753080645695
62,-657.92049023102,-693.073680204458,-663.4271766466413,-675.1119429010531
