Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,0.023809523809523808,0.018867924528301886,0.018867924528301886,0.02830188679245283
1,0.018867924528301886,0.030612244897959183,0.023809523809523808,0.018867924528301886
2,0.023809523809523808,0.04081632653061224,0.018867924528301886,0.023809523809523808
3,0.03773584905660377,0.018867924528301886,0.027210884353741496,0.02830188679245283
4,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283
5,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886
6,0.018867924528301886,0.02830188679245283,0.05442176870748299,0.018867924528301886
7,0.018867924528301886,0.02830188679245283,0.023809523809523808,0.023809523809523808
8,0.023809523809523808,0.027210884353741496,0.02830188679245283,0.03773584905660377
9,0.03773584905660377,0.030612244897959183,0.023809523809523808,0.023809523809523808
10,0.027210884353741496,0.05660377358490566,0.02830188679245283,0.027210884353741496
11,0.018867924528301886,0.023809523809523808,0.027210884353741496,0.023809523809523808
12,0.02830188679245283,0.018867924528301886,0.047619047619047616,0.02830188679245283
13,0.02830188679245283,0.018867924528301886,0.018867924528301886,0.02830188679245283
14,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.023809523809523808
15,0.018867924528301886,0.030612244897959183,0.027210884353741496,0.018867924528301886
16,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.023809523809523808
17,0.023809523809523808,0.023809523809523808,0.030612244897959183,0.018867924528301886
18,0.018867924528301886,0.02830188679245283,0.02830188679245283,0.034013605442176874
19,0.018867924528301886,0.05782312925170068,0.02830188679245283,0.018867924528301886
20,0.023809523809523808,0.018867924528301886,0.03773584905660377,0.023809523809523808
21,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.027210884353741496
22,0.023809523809523808,0.02830188679245283,0.018867924528301886,0.023809523809523808
23,0.023809523809523808,0.018867924528301886,0.023809523809523808,0.018867924528301886
24,0.023809523809523808,0.023809523809523808,0.027210884353741496,0.018867924528301886
25,0.018867924528301886,0.023809523809523808,0.018867924528301886,0.030612244897959183
26,0.018867924528301886,0.018867924528301886,0.023809523809523808,0.02040816326530612
