Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,-596.5244259045078,-598.5661224922105,-575.9463026824147,-605.6478680752302
1,-608.1645517521225,-636.2325400992847,-573.2114823391146,-591.178593324809
2,-584.5587213364554,-602.6146707843371,-581.4838761749925,-569.570713714953
3,-592.8277805495425,-610.7905840999789,-593.4565080985594,-604.4764495028356
4,-572.1205357195719,-599.0858716780584,-585.9741419330559,-579.7029978812685
5,-583.7704909083882,-591.0642630936055,-577.2227519089465,-574.647366598942
6,-565.0596667219929,-604.9949646536875,-595.502475583978,-579.5340718569721
7,-578.4129011689387,-609.6666444776222,-568.5686611252614,-573.4257557833242
8,-573.4951439978537,-580.7392372442655,-564.0991086455051,-601.4440302092661
9,-584.0808311065017,-599.3940467693064,-562.5088250743568,-573.8730284112702
10,-564.8698873246183,-599.2548548366982,-572.9797741028214,-607.3573830732637
11,-569.8899879021717,-569.5207862780534,-580.3749572432204,-600.3991154510348
12,-570.8043986129262,-592.5417092788454,-573.4926854830333,-575.4730457169918
13,-581.1577229631625,-592.3895289868498,-567.9704261360948,-573.4688753445447
14,-570.014551027153,-579.1625811743876,-573.5504560367935,-580.7655815686528
15,-557.9942405317656,-597.927958594016,-556.4880773261233,-599.3481122691115
16,-577.1980257455425,-584.8511958742336,-586.282494179429,-582.5953902827389
17,-584.7407403512025,-610.0161373023136,-575.9069659806153,-584.8054648870605
18,-587.9137713965448,-580.3560830371808,-561.175897326488,-573.663069290334
19,-585.2943701400454,-574.1826151281698,-585.2762624771088,-578.6669651564544
20,-569.9964957988632,-574.6260576502214,-591.1566389723549,-572.7804016719881
21,-605.1542161266268,-582.6633906083782,-575.1701656002676,-584.4355192056745
22,-576.3661383938182,-582.8282992756237,-575.7189186842497,-564.6802518931341
23,-580.1460239582295,-573.3787964551514,-586.4458828501022,-577.7855961408646
24,-581.1675898895201,-572.716974918083,-574.4495721947262,-578.6998119461507
25,-589.0060243142412,-589.8627150281546,-579.9912005087422,-575.8039602780445
26,-584.7501910775716,-599.0992824771869,-598.0531512617539,-598.6239243810554
27,-573.9738014961443,-588.8029689266026,-600.4702060623831,-574.4423737829214
28,-569.3873421779443,-562.5912912476356,-581.5576326879723,-581.2042821473108
29,-579.7029978812685,-579.8673645522989,-574.6824846924322,-615.7425288194363
30,-585.979649412594,-577.5537484359023,-578.591672084025,-584.5432261271893
31,-573.7714443816809,-579.5631458544719,-592.5001290620005,-575.7532413313287
32,-577.0935774298157,-591.2337136682388,-573.3875406084246,-573.7699058682746
33,-576.0432944275959,-602.3956443745435,-589.9430856152591,-582.5878260827658
34,-582.0565777956457,-575.9192005300927,-574.8581341392828,-589.4256634051061
35,-568.4337294984297,-580.2365350969742,-573.175918675454,-598.9867991139183
36,-573.4540091621346,-581.2073334621283,-584.8489670759766,-592.169716607468
37,-563.755502666683,-577.2440801150135,-571.045647421289,-596.293381405805
38,-583.1688713860418,-584.7287011711774,-588.9053329031926,-586.4022047318779
39,-566.043615455504,-578.0156076671956,-582.3189314628997,-573.2487613929583
40,-574.9735719960255,-566.8429081729482,-578.1513264144332,-583.3046386995786
41,-585.8774371117167,-561.6916783834242,-565.9903474487045,-583.326834900462
42,-584.9410419353565,-580.6743339426577,-584.3080588285511,-585.1211356512237
