Time(Iteration),UCB1,egreedy_0.1,IMFB
0,19.589611298263797,16.891200656474048,31.480000863781637
1,20.785175779562923,20.51612421179926,37.08789669171634
2,24.568821801848493,21.95285652587026,37.84252224237712
3,21.943493996717635,21.526893841236934,31.39858339811696
4,23.44211799257148,23.836453312602575,24.239086119029114
5,24.109396216636434,21.404582361578992,21.996442947222942
6,26.086168264662692,23.964008810572686,25.17512308888313
7,26.63556361751749,26.24286689124989,26.28224669603524
8,26.173087155567075,25.60740433618381,24.901029627710113
9,26.759279606115577,24.734185885808067,20.659616480953613
10,27.587015634447614,23.934242031614406,23.569523192536927
11,27.676924073594197,21.97062969681264,21.732586162218194
12,23.00507730845642,25.170897469119808,23.594538308715556
13,25.49083786818692,22.7112619849702,22.821466701217933
14,28.70499956810918,22.162786559557738,25.06181912412542
15,25.9036131985834,25.52392415997236,25.994871728427054
16,22.473889608706916,23.594538308715556,23.06414874319772
17,24.831244709337476,24.634849270104517,25.632747689384125
