Time(Iteration),UCB1,egreedy_0.1,IMFB
0,189.21232832755743,187.21322680015402,193.06138493133102
1,176.72262867411115,165.63367988704917,188.23103581055062
2,172.99602104992942,176.80503144654085,189.1512963676036
3,172.9929405724554,170.41602490052625,181.4572262867411
4,177.66650622513157,170.25102682582468,176.7372609421127
5,176.73187010653317,170.22169811320754,161.16432422025414
6,175.79819663714545,169.41111538955204,171.13079193941726
7,172.0694711847003,171.1519702220511,170.20520472339882
8,172.06234758054165,167.45128994994224,173.91981132075472
9,172.99602104992942,172.05188679245282,168.3807919394173
10,171.12501604415354,170.22169811320754,164.7114940315749
11,175.78215248363497,175.8254716981132,167.45154665639842
12,178.60942112694136,172.08564369143886,176.7372609421127
13,173.94105378000256,173.963194711847,172.98215890129637
14,175.783756898986,171.18470029521242,167.50237453471956
15,174.845077653703,171.12501604415354,162.01257861635222
16,176.72262867411115,168.37135797715314,173.06225131562059
17,172.9929405724554,175.85435117443205,172.99602104992942
18,166.53462328327558,172.17074188165833,175.783756898986
19,172.98215890129637,174.85008342959827,171.13079193941726
20,168.37135797715314,169.28147862918752,172.0975163650366
21,172.99602104992942,170.2107239122064,171.13079193941726
22,169.2817353356437,178.60942112694136,167.54716981132077
23,172.06234758054165,169.35951739186243,170.25102682582468
24,175.78215248363497,163.8050314465409,171.28866640996023
25,170.2107239122064,176.72262867411115,169.35951739186243
26,170.2107239122064,172.9811320754717,173.963194711847
27,174.85008342959827,172.05188679245282,173.01758439224744
28,173.963194711847,170.20520472339882,164.73215890129637
29,173.91140418431524,164.76174432036967,173.9330958798614
30,171.12501604415354,171.18470029521242,165.7476575535875
31,171.13079193941726,173.02271852137085,162.98745347195484
32,167.4704145809267,169.41111538955204,165.81132075471697
33,175.79819663714545,176.7372609421127,166.56446540880503
34,173.06225131562059,165.63367988704917,168.39388396868182
35,180.50314465408803,171.13079193941726,170.20154665639842
36,163.81055063534848,173.0550635348479,167.45128994994224
37,163.81234758054165,172.05426132717238,170.26758439224747
38,170.20154665639842,175.85435117443205,173.06225131562059
39,170.25102682582468,173.91140418431524,177.7688679245283
40,176.7372609421127,173.94105378000256,175.783756898986
41,179.55246438197923,162.00231035810552,170.22169811320754
42,173.01758439224744,174.8679245283019,172.05188679245282
43,172.98215890129637,173.97513156205878,173.02271852137085
44,176.76472853292262,168.39388396868182,167.47092799383904
45,175.8655820818894,174.87357207033756,173.91140418431524
46,166.53462328327558,175.90408805031444,170.20520472339882
47,176.79245283018867,174.8986009498139,170.26758439224747
48,167.47092799383904,176.72262867411115,178.60942112694136
49,170.31526761648055,177.68453985367734,175.78215248363497
50,167.45128994994224,170.22169811320754,169.29482736490826
51,171.13079193941726,178.6137851366962,172.98215890129637
52,176.720831728918,179.55246438197923,172.0975163650366
53,171.12501604415354,172.0975163650366,176.72262867411115
54,184.35220125786162,176.73187010653317,168.47744192016432
55,171.13079193941726,166.62029906302143,164.74217045308689
56,172.9929405724554,171.28866640996023,170.2107239122064
57,173.9330958798614,172.0694711847003,179.55246438197923
58,172.99602104992942,172.06234758054165,173.91583237068414
59,170.37578616352204,173.94105378000256,166.62029906302143
60,172.0975163650366,173.02271852137085,172.9811320754717
61,169.28147862918752,173.11461943267875,170.20520472339882
62,176.7372609421127,171.1808496983699,169.32075471698113
63,172.06234758054165,169.29482736490826,172.9811320754717
64,175.8254716981132,176.72262867411115,170.34819021948402
65,165.62135797715314,171.1808496983699,167.50237453471956
66,176.720831728918,177.68453985367734,171.12501604415354
67,175.90408805031444,174.85290720061613,169.47554871005008
68,175.78215248363497,172.06234758054165,173.02271852137085
69,170.20520472339882,171.12501604415354,171.18470029521242
70,178.6264921062765,172.9929405724554,164.7114940315749
71,172.0694711847003,171.13079193941726,173.963194711847
72,173.91140418431524,178.65639840842,172.9811320754717
73,175.783756898986,174.85008342959827,171.18470029521242
74,168.36481196252086,172.13839686818125,172.06234758054165
75,171.12501604415354,167.44500064176614,170.34819021948402
76,176.73187010653317,176.72262867411115,171.13079193941726
77,165.62187139006545,168.3616673084328,168.37135797715314
78,165.66140418431522,173.11461943267875,173.02271852137085
79,171.1808496983699,172.98215890129637,167.50237453471956
80,172.05426132717238,175.79338339109228,173.01758439224744
81,174.85290720061613,171.1519702220511,169.2817353356437
82,171.1320754716981,161.1013669618791,165.97715312540112
83,179.55246438197923,170.26758439224747,170.20154665639842
84,170.26758439224747,170.22169811320754,176.8581696829675
85,170.2107239122064,166.62029906302143,171.23026569118215
86,172.06234758054165,177.68453985367734,168.3807919394173
87,166.53462328327558,164.77676164805547,179.55246438197923
88,167.45154665639842,168.3616673084328,164.82418816583237
89,170.20520472339882,174.87357207033756,174.95340777820564
90,167.45154665639842,168.36481196252086,172.99602104992942
91,173.91583237068414,171.12501604415354,172.99602104992942
92,171.14940315748942,173.9330958798614,175.0125786163522
93,175.79338339109228,171.13079193941726,166.9142279553331
94,173.91140418431524,172.9811320754717,168.3616673084328
95,173.94105378000256,162.03696572968812,168.40960723912207
96,173.94105378000256,173.02271852137085,170.22169811320754
97,168.3616673084328,173.91140418431524,169.32075471698113
98,172.08564369143886,173.9330958798614,162.9019702220511
99,171.12501604415354,170.20154665639842,168.3616673084328
100,177.66130791939418,171.14940315748942,171.35990245154667
101,172.0694711847003,169.29482736490826,173.9330958798614
102,171.1519702220511,171.1320754716981,174.87357207033756
103,173.91140418431524,172.9811320754717,173.9330958798614
104,175.78215248363497,172.05426132717238,171.28866640996023
105,168.39388396868182,169.29482736490826,170.20520472339882
106,173.02271852137085,171.1519702220511,173.11461943267875
107,163.86009498138878,170.22169811320754,174.87357207033756
108,173.97513156205878,171.12501604415354,172.06234758054165
109,168.36481196252086,175.79338339109228,173.91140418431524
110,173.01758439224744,173.91140418431524,171.1320754716981
111,170.20154665639842,171.18470029521242,162.98745347195484
112,176.720831728918,163.8324990373508,163.86009498138878
113,170.29319086125017,171.23026569118215,171.1320754716981
114,173.91981132075472,171.12501604415354,172.9929405724554
115,170.20154665639842,168.42924528301887,176.73187010653317
116,175.79338339109228,168.39388396868182,172.99602104992942
117,164.95754716981133,164.74217045308689,168.36481196252086
118,172.98215890129637,164.72041458092673,169.2817353356437
119,174.845077653703,177.68453985367734,170.2107239122064
120,172.9811320754717,168.3616673084328,174.85008342959827
121,172.1217751251444,164.72041458092673,176.72262867411115
122,177.66650622513157,168.42924528301887,171.28866640996023
123,166.55034655371583,162.03696572968812,166.56446540880503
124,170.22169811320754,164.74217045308689,176.720831728918
125,165.63367988704917,170.29319086125017,171.13079193941726
126,168.37135797715314,173.9330958798614,175.78215248363497
127,172.05426132717238,170.23273649082273,170.23273649082273
128,169.35951739186243,177.75911307919392,170.25102682582468
129,171.1320754716981,169.2817353356437,172.08564369143886
130,172.06234758054165,172.0694711847003,177.66894493646515
131,179.55329867796178,169.29482736490826,171.12501604415354
132,170.2107239122064,172.98215890129637,172.9811320754717
133,181.4512578616352,163.9041201386215,165.63367988704917
134,172.05188679245282,164.82418816583237,180.5467847516365
135,171.13079193941726,174.0618983442434,170.20520472339882
136,175.81744962135798,165.63367988704917,173.02271852137085
137,169.32075471698113,167.60480041073035,167.6752663329483
138,166.62029906302143,173.02271852137085,167.45128994994224
139,177.72272493903222,163.86009498138878,171.13079193941726
140,173.1798228725453,168.36481196252086,169.29482736490826
141,172.99602104992942,169.2817353356437,167.45128994994224
142,171.12501604415354,165.63367988704917,169.32075471698113
143,176.7372609421127,170.20520472339882,176.72262867411115
144,170.20154665639842,175.78215248363497,170.20154665639842
145,177.68453985367734,172.06234758054165,171.1519702220511
146,176.72262867411115,174.845077653703,173.9330958798614
147,174.85290720061613,174.006128866641,172.1217751251444
148,172.0694711847003,165.63367988704917,166.55034655371583
149,164.72041458092673,170.22169811320754,167.45128994994224
150,179.55246438197923,166.5317353356437,174.87357207033756
151,175.78215248363497,171.1320754716981,174.90707226286742
152,165.69682967526632,168.37135797715314,166.57890514696444
153,175.79819663714545,166.55034655371583,173.06225131562059
154,173.97513156205878,168.61234116288028,169.47554871005008
155,171.12501604415354,172.0694711847003,172.05426132717238
156,173.91981132075472,173.02271852137085,172.9811320754717
157,174.08179309459632,170.25102682582468,176.7372609421127
158,172.9929405724554,174.85008342959827,174.90707226286742
159,174.85290720061613,172.05188679245282,172.05188679245282
160,167.45128994994224,171.1519702220511,170.20520472339882
161,179.55246438197923,172.9811320754717,172.99602104992942
162,176.79245283018867,162.98745347195484,174.85290720061613
163,169.29482736490826,172.99602104992942,172.99602104992942
164,172.0975163650366,171.1519702220511,164.71540880503147
165,173.91140418431524,169.29482736490826,169.28147862918752
166,174.845077653703,162.12424592478501,162.90408805031447
167,176.76472853292262,172.99602104992942,176.75574380695676
168,171.12501604415354,173.91981132075472,179.55329867796178
169,167.45128994994224,171.23026569118215,172.05188679245282
