Time(Iteration),UCB1,egreedy_0.1,IMFB
0,-13349.333333333334,-27227.0,-6737.909090909091
1,-11476.666666666666,-40048.0,-15222.0
2,-4507.153623188406,-46963.333333333336,-17410.0
3,-4725.1,-34430.0,-8942.461538461539
4,-10012.0,-12413.0,-6525.85
5,-11476.666666666666,-88683.2,-10948.333333333334
6,-4129.644444444444,-40048.0,-16422.5
7,-17966.0,-16278.666666666668,-15557.8
8,-3718.0444444444447,-7649.45,-25642.0
9,-6886.0,-7861.333333333334,-19879.6
10,-11209.142857142857,-5364.444444444444,-22040.5
11,-9147.583333333334,-9450.2,-20840.0
12,-8896.123076923077,-5520.5,-8571.4
13,-11603.151515151516,-14549.833333333334,-7578.5
