Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,0.16410764404820868,0.1728578504210005,0.22717516922568928,0.2359253755984811
1,0.17005118045236917,0.17929668152550768,0.21941555225359088,0.2372461614660723
2,0.1745088327554895,0.1740135380551428,0.21578339111771505,0.234375
3,0.17896648505860988,0.16840019811788015,0.21495789995047054,0.23311870562984977
4,0.18722139673105498,0.17995707445930328,0.2202410434208354,0.21050024764735017
5,0.19465081723625557,0.1806174673930989,0.21825986461944857,0.2119861317483903
6,0.1796875,0.19184414726762425,0.21776456991910187,0.22667987452534258
7,0.18656100379725937,0.18342413736173022,0.22667987452534258,0.2299818391943206
8,0.19531121017005118,0.18491002146277036,0.2220571239887733,0.2217269275218755
9,0.20042925540696716,0.1875,0.21875515931979528,0.22618457982499587
10,0.1964668978041935,0.18771669143140168,0.23113752682846295,0.22585438335809807
11,0.1974574872048869,0.19531121017005118,0.21875,0.23080733036156514
12,0.19465081723625557,0.19580650487039788,0.2220571239887733,0.2301469374277695
13,0.1963017995707446,0.19250454020141985,0.21925045402014198,0.22469869572395576
14,0.20208023774145617,0.19943866600627375,0.22535908865775137,0.23840184910021464
15,0.1982829783721314,0.19250454020141985,0.2367508667657256,0.2303120356612184
16,0.20340102360904738,0.19233944196797095,0.23311870562984977,0.21859006108634638
17,0.19547630840350008,0.19993396070662045,0.22734026745913818,0.23377909856364537
18,0.20075945187386496,0.197292388971438,0.23080733036156514,0.23130262506191185
19,0.20141984480766056,0.19250454020141985,0.2283308568598316,0.2299818391943206
20,0.20340102360904738,0.19283473666831766,0.2109375,0.2355951791315833
21,0.2038963183093941,0.19927356777282484,0.21875,0.2294865444939739
22,0.1953125,0.19233944196797095,0.22271751692256894,0.23064223212811624
23,0.20241043420835397,0.188872379065544,0.2365857685322767,0.22519399042430246
24,0.20175004127455837,0.19432062076935777,0.22618457982499587,0.23311870562984977
25,0.20373122007594519,0.1796875,0.23097242859501405,0.2205712398877332
26,0.1979527819052336,0.1987782730724781,0.22535908865775137,0.23476968796433878
27,0.19910846953937592,0.18507511969621926,0.23443949149744098,0.23196301799570745
28,0.1953125,0.1875,0.23080733036156514,0.2289912497936272
29,0.20224533597490507,0.19184414726762425,0.2265625,0.2362555720653789
30,0.1984480766055803,0.1979527819052336,0.2382367508667657,0.22486379395740466
31,0.1976225854383358,0.1967970942710913,0.2281657586263827,0.23278850916295196
32,0.20241043420835397,0.1796875,0.2298167409608717,0.23262341092950306
33,0.19498101370315338,0.19382532606901107,0.23377909856364537,0.2265625
34,0.203125,0.19564140663694898,0.23856694733366354,0.2280006603929338
35,0.19580650487039788,0.19283473666831766,0.23443949149744098,0.2375763579329701
36,0.20340102360904738,0.2047218094766386,0.2281657586263827,0.22519399042430246
37,0.20736338121182105,0.20191513950800727,0.2204061416542843,0.21875
38,0.19415552253590887,0.1896978702327885,0.229321446260525,0.23840184910021464
39,0.20042925540696716,0.19564140663694898,0.23179791976225855,0.22453359749050686
40,0.2052171041769853,0.1982829783721314,0.229321446260525,0.24302459963678388
41,0.20950965824665677,0.20274063067525178,0.24054812613505036,0.23906224203401025
42,0.20769357767871885,0.1977876836717847,0.171875,0.23295360739640086
43,0.20769357767871885,0.19167904903417535,0.23361400033019647,0.234375
44,0.21000495294700347,0.20075945187386496,0.2298167409608717,0.23509988443123658
45,0.20026415717351825,0.19167904903417535,0.23361400033019647,0.23394419679709427
46,0.2043916130097408,0.19349512960211326,0.23427439326399208,0.2291563480270761
47,0.2048869077100875,0.1963017995707446,0.23278850916295196,0.24087832260194816
48,0.2052171041769853,0.20026415717351825,0.23922734026745915,0.227670463926036
49,0.2043916130097408,0.1908535578669308,0.23097242859501405,0.220901436354631
50,0.20785867591216775,0.19333003136866436,0.23526498266468548,0.2355951791315833
51,0.20108964834076276,0.1895327719993396,0.22304771338946675,0.229321446260525
52,0.203125,0.190523361400033,0.23080733036156514,0.2382367508667657
53,0.20026415717351825,0.19547630840350008,0.2364206702988278,0.23113752682846295
54,0.197292388971438,0.19943866600627375,0.2357602773650322,0.2370810632326234
55,0.2038963183093941,0.19399042430245997,0.2370810632326234,0.2265625
56,0.19927356777282484,0.20125474657421166,0.2278355621594849,0.2357602773650322
57,0.2048869077100875,0.19233944196797095,0.2303120356612184,0.23212811622915636
58,0.20818887237906555,0.190523361400033,0.2291563480270761,0.23460458973088988
59,0.21479280171702161,0.1903582631665841,0.229321446260525,0.2372461614660723
