Time(Iteration),UCB1,egreedy_0.1,IMFB
0,85.27134926531285,72.6595061757058,133.9127617064966
1,77.39458477794287,81.75841033618129,137.9495992498349
2,92.58710544101865,80.47131676159817,158.22159343012217
3,100.70111093053492,88.95757233366353,125.3469029893099
4,104.9597682691514,101.43837966402509,124.06240713224366
5,109.25254934889385,98.03644801469375,115.64211088410104
6,107.47337339545156,104.68390459901767,112.56399168833579
7,108.60801809889385,99.88345096582468,128.28008915304605
8,110.67562582549115,104.37324647618458,119.92144484171207
9,111.69823203008914,116.63728176077267,123.77722315089981
10,125.61497608655277,115.87090350008256,111.43243612762092
11,114.50429255406965,116.42937987555722,119.67143968239228
12,110.98475163034506,120.67900840453196,131.03311831868086
13,126.66476803698203,100.68684992570579,121.3189285124649
14,116.04238961635299,111.85431112762092,122.7270203896318
15,130.59538614929005,106.25818332611028,125.57563820785867
16,120.9595535124649,100.9592310549777,129.21778778685817
17,113.16101269708601,117.10022494634309,126.98673280914645
18,109.75239456929997,114.67834994634309,124.06240713224366
19,109.94661200367344,117.96798706558528,125.57563820785867
20,120.65171044349513,121.0449744355704,126.78490021875517
21,122.11495028995375,113.63821043833579,130.89511167347695
22,112.39891925148588,118.64422362555722,125.70823272659732
23,106.02777842269278,109.16992993643717,120.72020234852238
24,120.89841363814594,121.1673586604342,132.070538865156
25,111.36183599554235,108.04759214545156,129.404183692422
26,118.39385215453196,128.68557041439658,128.12917453462936
27,114.50429255406965,126.72292453462936,141.71331723625556
28,120.31173706558528,110.85448203008914,129.164288865156
29,111.80794496553573,107.69568332611028,122.99044751939903
30,127.26927521875517,107.76138210438337,110.09621099554235
31,117.2910914025095,122.55245028995375,127.736214942422
32,122.72872876939903,119.3574744355704,132.15882450057785
33,124.05245028995375,116.94863961635299,136.2400760483738
34,125.17618303202906,117.97197715453196,130.10995542347695
35,117.91735350111443,116.79909157276704,131.22132450057785
36,127.7364367931732,108.73013210438337,107.0652370191514
37,140.34900283246657,120.5762244355704,139.6714545154367
38,127.36275241972099,121.5449744355704,123.61728746182102
39,121.11544751939903,119.15680269213307,124.31331775218753
40,127.329964942422,105.09648508440645,117.25453052769524
41,133.3960706620439,112.03601269708601,125.6453180462688
42,115.59937430349184,115.74577193742778,124.06240713224366
43,128.96847655605086,112.01321043833579,128.93947666439658
44,127.02318146875517,114.1173442143388,135.7869510483738
45,127.32619541439657,118.25723336635299,132.70507522288258
46,120.36716363814594,113.79264693742778,131.71267812551594
47,123.54675440089981,124.2183843332095,132.8244857447994
48,120.92269275218753,122.59520234852238,120.39385215453196
49,118.98497864041603,125.31391945785867,115.8418726525095
50,137.5631500742942,117.48499927769524,128.077596169721
51,128.37686831868086,114.44930000928676,125.92860533267294
52,124.21486051778936,115.70789027674591,124.7270203896318
53,130.19482623410929,122.51159815089981,119.33135215453196
54,122.90236051778936,126.53360780914645,128.61693146875518
55,124.9094029893099,120.15685364041603,126.18039303698203
56,132.88801244943866,118.98003343239228,118.00389012712563
57,126.5773717393099,122.3051453896318,120.3535681855704
58,125.86106983655277,111.91149251382699,123.54675440089981
59,124.64853746182102,129.47072666439658,132.06186088926034
60,119.06771349265314,125.51393596768203,127.65126158267294
61,119.98657609480765,120.67900840453196,124.74536757573883
62,135.70176035991418,117.87331032276704,148.6038080939409
63,116.75539213410104,122.5845535124649,120.11325738814594
64,124.77565471768203,124.3757867962688,138.7640978413406
65,138.4991151766551,110.29821126382699,138.7686464266551
66,122.22872876939903,120.89841363814594,126.72292453462936
67,130.04232963926034,129.62558042347695,114.3321879643388
68,126.41867428698203,118.0293726525095,134.63926035991418
69,128.331502419721,112.54571737762092,136.0096072983738
70,124.77722315089981,117.39974474265314,135.77870903500084
71,129.58090845302954,127.62917453462936,139.15759658246657
72,119.5756175705795,122.31348091567607,134.5706027117385
73,114.31335644708601,113.35194880406965,130.327596169721
74,110.37785890808156,113.71871646442135,119.67143968239228
75,134.39316660991418,118.00389012712563,132.87230683506687
76,127.59322116972099,109.37696118643717,113.93197952781905
77,127.54524723460459,118.22328052769524,138.28886257635793
78,130.44314687551594,120.18296044349513,130.44314687551594
79,129.570538865156,119.20268968239228,137.23604984418856
80,121.52034900218753,123.32409815089981,138.86914481694734
81,133.07942256892852,119.92144484171207,132.87230683506687
82,122.86473359852238,132.06186088926034,132.67444950057785
83,121.95784900218753,127.14009616972099,134.6146194485719
84,132.41273075057785,105.45726083973089,123.94563173291236
85,122.47482251939903,121.8822024104342,125.37669483655277
86,126.11497608655277,134.33065113195474,126.97922083952453
87,127.54524723460459,121.79274238484396,118.59204484480765
88,122.9265680462688,118.74665676077267,124.54518596768203
89,127.97072666439657,122.10644966567607,133.85676244943866
90,124.5031529893099,116.90377094683838,134.1119804564966
91,126.78490021875517,111.8118318680865,122.5845535124649
92,121.3978274104342,115.55334994634309,127.87526828462936
93,123.71973091567607,115.79163119634309,125.71068146875517
94,120.9447024104342,107.80619789087007,133.3557357447994
95,121.6361086604342,121.00357282895821,123.5845535124649
96,130.38835489929005,126.11451174777118,134.89316660991418
97,127.93936831868086,120.25910684435364,138.4044906719498
98,116.80840350008256,131.58090845302954,139.25640787518574
99,133.03061088926034,122.18831775218753,125.51393596768203
