Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,-634.5790640909496,-594.9789378713517,-570.9272643496497,-579.4396492592172
1,-618.1453267967913,-625.8698916640775,-594.7283853655468,-575.6519594608633
2,-615.0418116249431,-592.4448090936264,-596.8716696698493,-604.2428937782698
3,-608.5810213580727,-572.7368999404779,-572.5311836786761,-582.2055177818311
4,-591.4467851468759,-621.8612184552616,-578.2398772815307,-584.973251095339
5,-577.0092250024683,-591.5249887836194,-589.0539809974116,-606.907292573374
6,-602.8046481672291,-575.8607929259206,-592.9040138286307,-574.4156993247105
7,-569.0656959379618,-594.9502333127389,-604.3567307771006,-571.0212237149932
8,-568.5970908129852,-602.5265045930169,-589.9901590520017,-597.4630831756576
9,-586.3256750626947,-602.2056420247627,-568.8987110775728,-598.6309524359674
10,-581.1091426343496,-603.4523513893733,-567.7876086393766,-580.5663387546052
11,-571.3129601944879,-566.3906346082222,-600.5189740547502,-573.3833123260782
12,-590.8039678158764,-585.7945341599772,-560.1486116724986,-580.0670069659475
13,-568.5605585045995,-588.7177186361785,-582.3389460340176,-560.0188476340788
14,-572.0535954249066,-588.332393210702,-569.9776479041577,-571.3575385420277
15,-590.1208981346499,-594.5347155341683,-583.326834900462,-563.6319087937804
16,-579.4173052797172,-574.6500998828669,-583.3988134529758,-581.8903042594966
17,-588.1945732414249,-597.4006063932535,-587.0460445304179,-571.9983776147654
18,-580.7655256501203,-572.499630332716,-571.0667977211041,-590.2651361086483
19,-585.8977405627509,-586.1029209091921,-563.9870718940349,-583.2829579150393
20,-578.2351896315726,-598.0090456297113,-595.2302830310321,-586.072152869797
21,-569.9345586467293,-584.5455241299866,-583.5325445774267,-582.3525271899692
22,-569.559843319262,-570.2083034388249,-597.7797637471842,-569.3826360463586
23,-594.924139254363,-591.3910370495597,-586.0711307165963,-589.9059970963897
24,-572.4643239864629,-590.2597236881,-576.2657749747215,-594.7515727104803
