Time(Iteration),UCB1,egreedy_0.1,LinUCB,IMFB
0,1861.0736812747787,1872.9009492029484,1926.6451017958166,1930.797894523435
1,1890.8537629153582,1879.9076691918663,1927.5640657693593,1920.3884095937556
2,1909.803886700661,1895.2316813242912,1920.182196767708,1918.3023596422056
3,1925.5473697088037,1902.5384191093633,1908.767073716461,1928.7086588306647
4,1926.6296489242436,1921.3894872498247,1929.7540404266495,1925.565928501533
5,1911.7136322795957,1914.116022936054,1921.4226764959465,1924.456434019656
6,1916.1324310843531,1921.4122960868285,1904.68198310058,1930.7524545244735
7,1924.4905099241819,1925.5197069117485,1914.06540464986,1917.2825126408407
8,1914.1476030093588,1929.740391335326,1911.9893367628442,1929.664016862571
9,1903.5793032721197,1908.8890983915505,1927.673031449266,1909.760544689959
10,1907.7691509002145,1909.9451429772746,1914.0869038190956,1924.4462612289367
11,1939.9760358488804,1911.9909795426129,1929.7223848490034,1921.3980390130203
12,1909.7125280837242,1927.6345294203027,1922.4248029606006,1930.7777654330564
13,1928.7037570960827,1916.2321810186418,1926.4958460335192,1910.9881808516304
14,1913.0913073614977,1909.7249689553123,1930.767920672982,1911.9772795083616
15,1922.455144708874,1931.7868840575095,1901.5062982202837,1905.7519325835876
16,1909.8911788557607,1923.4476184296955,1936.9885381841136,1904.6589644242915
17,1919.2775642375193,1909.8557646364882,1932.789515384872,1907.5913831841865
18,1935.956233111129,1904.5806364525858,1916.153565908697,1922.4796740808815
19,1919.2565499958266,1914.1037183918015,1913.0495218916951,1910.9806876147006
20,1931.8303255956725,1909.9547750542467,1913.0575549784537,1920.1363359638642
21,1916.2141814057422,1922.4888358132882,1921.378329922614,1914.0961299458725
22,1912.0573293338086,1905.7338911433687,1908.9134409567682,1913.0300645202935
23,1920.4069990951918,1903.5481682396585,1915.1394497927233,1911.9866668336365
24,1929.7180329806854,1917.125626722331,1921.4205436366738,1909.831823516848
25,1925.495587851996,1936.9780515252646,1926.627746253269,1906.6961811340313
26,1921.431976256457,1923.4103534049798,1922.476812069518,1919.3463439300367
27,1915.0688374130848,1909.9398640232096,1919.2707697094518,1926.584906122839
28,1924.513778312874,1922.4610874497541,1915.0933721865733,1912.0282224857237
29,1929.6563533758942,1920.3592906119231,1904.6890162133766,1931.78288446781
30,1922.4428442652436,1921.4528179114932,1896.2839378798772,1892.964396902147
31,1923.5086497941627,1916.2288289524424,1906.8022779904798,1914.9889377916463
32,1922.4524868439548,1927.4664498766442,1920.368692378492,1923.5057158814718
33,1919.2605676214623,1928.5626302162298,1919.2414982001287,1932.7891411398684
34,1908.917772982493,1916.2003458397614,1925.496042882705,1904.6434617977113
35,1930.7536311003585,1920.1604677308806,1919.270614304168,1917.1475710557436
36,1921.1880481247138,1922.4801858732537,1929.7450592297287,1910.9757924445441
37,1928.6798680519344,1925.5597119321076,1906.6873603528957,1927.6333126819086
38,1930.6897236470368,1906.7520447816464,1913.1029400423897,1925.5952650612392
39,1930.7827943688228,1910.9845451263016,1915.090997343469,1916.1662061718605
